AssistID,MatchID,PlayerID,TeamID,Minute
2494,1679,681,38,88
2495,565,717,10,59
2496,898,796,39,16
2497,1938,799,25,15
2498,2033,71,29,71
2499,889,847,30,54
2500,726,1,11,74
2501,1082,920,3,26
2502,1666,622,34,88
2503,332,407,9,5
2504,1745,398,17,5
2505,869,693,17,24
2506,8,568,40,33
2507,69,493,39,72
2508,766,436,4,50
2509,2004,165,23,87
2510,1225,72,8,26
2511,717,919,17,42
2512,337,262,33,59
2513,358,288,13,37
2514,1410,13,35,34
2515,872,184,32,18
2516,927,819,12,58
2517,276,84,39,44
2518,2037,140,16,68
2519,369,331,15,8
2520,850,407,39,35
2521,1746,767,4,14
2522,1360,810,4,8
2523,1383,608,7,82
2524,2334,586,30,50
2525,2104,671,17,53
2526,1265,152,13,45
2527,545,753,37,71
2528,2090,204,21,87
2529,113,527,22,9
2530,1806,200,29,42
2531,2263,849,16,37
2532,1500,633,34,46
2533,1160,537,8,63
2534,2245,240,1,67
2535,353,830,27,30
2536,2493,600,24,76
2537,97,781,3,28
2538,510,273,35,11
2539,1861,247,16,31
2540,2350,459,30,87
2541,2357,578,6,36
2542,1214,387,17,22
2543,530,320,18,39
2544,1472,509,32,64
2545,566,29,4,88
2546,829,298,19,10
2547,523,736,6,25
2548,709,918,23,16
2549,1077,262,25,39
2550,1265,814,5,32
2551,1136,784,33,82
2552,576,45,13,90
2553,901,362,38,68
2554,1406,238,37,58
2555,1197,618,6,50
2556,1465,400,31,88
2557,1999,447,8,36
2558,649,759,37,41
2559,1349,302,17,87
2560,33,1,26,56
2561,2394,215,16,15
2562,79,17,1,54
2563,868,501,5,45
2564,2095,567,26,59
2565,733,538,22,30
2566,139,237,15,32
2567,2210,451,5,80
2568,1641,818,13,78
2569,995,769,20,14
2570,1735,119,12,55
2571,2189,900,11,84
2572,718,184,12,89
2573,1051,728,11,11
2574,1418,812,1,61
2575,253,625,11,30
2576,950,358,40,34
2577,1890,631,35,11
2578,1277,864,15,26
2579,936,909,1,18
2580,1624,491,8,23
2581,1351,354,12,56
2582,2485,539,23,33
2583,1971,882,1,40
2584,960,857,26,10
2585,547,289,12,51
2586,1519,552,18,71
2587,1069,584,33,82
2588,1885,446,32,36
2589,2286,876,14,9
2590,2369,616,8,10
2591,852,772,17,21
2592,1278,305,16,62
2593,1300,863,28,35
2594,1962,187,15,20
2595,2000,59,40,60
2596,568,664,20,17
2597,1990,835,38,1
2598,210,538,15,29
2599,2047,449,32,39
2600,1947,674,39,62
2601,246,243,34,80
2602,353,186,18,65
2603,863,870,18,78
2604,1006,510,12,10
2605,247,394,30,14
2606,1308,138,32,23
2607,36,773,37,49
2608,1026,744,28,5
2609,2248,844,40,37
2610,1373,678,4,50
2611,711,327,11,36
2612,1862,486,1,62
2613,1984,487,38,56
2614,1492,283,34,63
2615,1661,918,40,49
2616,1572,82,32,29
2617,365,667,40,38
2618,1654,200,19,15
2619,2253,476,24,16
2620,505,103,17,19
2621,239,57,17,17
2622,810,156,12,85
2623,2408,754,16,27
2624,291,482,9,18
2625,2327,215,40,77
2626,1786,616,36,61
2627,1574,509,7,32
2628,1999,280,19,23
2629,2462,564,31,54
2630,2331,41,35,83
2631,240,450,21,62
2632,2498,692,28,24
2633,1219,728,36,65
2634,739,263,32,42
2635,2320,807,31,56
2636,1019,781,28,6
2637,1263,430,10,68
2638,1469,878,1,87
2639,850,176,30,70
2640,2176,567,19,22
2641,754,315,8,44
2642,455,304,24,37
2643,1244,133,38,14
2644,349,439,30,83
2645,1422,732,4,5
2646,1567,811,26,45
2647,2187,829,28,52
2648,413,104,1,35
2649,95,611,35,40
2650,1824,244,21,25
2651,872,635,40,50
2652,652,238,26,77
2653,90,412,6,58
2654,1589,774,4,4
2655,2362,837,34,67
2656,960,52,34,67
2657,845,701,32,57
2658,648,371,31,52
2659,811,15,13,16
2660,1748,408,28,12
2661,1864,706,40,56
2662,780,887,2,15
2663,2150,152,18,25
2664,2272,508,12,12
2665,2130,881,16,21
2666,1564,897,2,7
2667,2222,355,23,6
2668,1604,429,4,23
2669,1919,18,12,75
2670,199,34,26,5
2671,2331,83,17,86
2672,875,709,39,3
2673,215,455,27,61
2674,891,375,13,75
2675,1486,226,38,41
2676,95,484,8,49
2677,953,185,12,73
2678,491,74,4,43
2679,1369,914,38,69
2680,1060,538,16,88
2681,430,667,24,9
2682,320,661,11,21
2683,1465,565,38,42
2684,1895,287,29,31
2685,449,377,30,36
2686,769,564,6,30
2687,1495,68,30,61
2688,1010,667,2,49
2689,427,608,11,32
2690,475,69,24,28
2691,1404,229,15,60
2692,2311,542,33,3
2693,370,896,13,52
2694,2075,897,2,63
2695,1549,624,15,43
2696,1524,62,38,21
2697,1292,211,24,47
2698,532,800,15,9
2699,1668,511,33,31
2700,760,592,35,60
2701,401,750,22,86
2702,1231,756,25,84
2703,3,410,23,21
2704,1489,330,7,6
2705,1060,461,9,23
2706,1392,837,25,11
2707,828,860,34,39
2708,2459,342,28,69
2709,1714,410,37,64
2710,82,623,8,88
2711,1581,322,36,59
2712,1608,499,1,46
2713,2040,104,32,73
2714,537,497,2,32
2715,202,80,6,56
2716,965,538,26,33
2717,44,648,21,42
2718,2496,58,6,16
2719,149,185,5,53
2720,829,790,1,61
2721,544,222,15,22
2722,1090,80,8,79
2723,100,808,9,21
2724,2134,138,21,47
2725,153,298,37,41
2726,1041,459,24,2
2727,1800,762,24,21
2728,1543,734,34,65
2729,2192,286,38,13
2730,711,697,35,85
2731,1566,538,9,23
2732,1409,505,12,28
2733,2056,446,9,29
2734,2138,835,21,87
2735,1996,172,29,15
2736,1871,21,6,8
2737,1059,687,22,34
2738,1521,797,28,7
2739,1879,255,17,33
2740,1275,567,24,16
2741,348,3,38,90
2742,1448,488,35,13
2743,1817,189,14,74
2744,2154,265,26,63
2745,2144,443,7,51
2746,23,15,21,3
2747,1933,483,9,75
2748,1125,721,10,55
2749,296,715,32,90
2750,2157,774,20,41
2751,2086,600,27,46
2752,1794,333,9,42
2753,2215,235,12,56
2754,2233,30,28,63
2755,558,228,6,9
2756,2339,596,26,36
2757,2424,302,37,74
2758,2007,496,8,6
2759,1485,413,17,13
2760,1644,328,1,48
2761,1409,696,32,40
2762,2256,272,37,30
2763,1249,378,30,41
2764,1477,242,8,9
2765,1981,104,18,43
2766,408,33,1,61
2767,594,717,9,47
2768,1119,840,31,53
2769,2419,614,37,90
2770,2473,142,15,57
2771,2480,783,22,31
2772,1386,589,26,10
2773,1567,213,2,57
2774,538,1,8,38
2775,833,517,21,86
2776,2060,669,17,60
2777,1153,148,6,82
2778,856,275,39,52
2779,2466,650,15,8
2780,2403,329,36,56
2781,2230,699,15,39
2782,1320,789,7,46
2783,113,390,4,3
2784,1690,245,32,40
2785,2155,586,7,86
2786,2431,444,9,64
2787,173,412,35,31
2788,969,62,28,61
2789,1689,526,4,37
2790,1637,874,13,24
2791,1856,663,37,45
2792,928,486,31,41
2793,1813,276,16,44
2794,1087,429,11,10
2795,2236,747,36,84
2796,1553,67,22,27
2797,2187,695,33,74
2798,1435,879,10,21
2799,429,812,19,15
2800,1416,431,33,72
2801,340,765,13,23
2802,1932,174,6,13
2803,1698,787,14,11
2804,562,641,9,81
2805,1646,123,33,38
2806,472,489,36,10
2807,806,371,15,29
2808,2448,890,2,19
2809,2275,811,38,46
2810,2438,750,23,38
2811,2462,130,29,22
2812,408,762,26,52
2813,1066,584,1,52
2814,247,920,39,55
2815,2313,824,10,47
2816,1665,902,10,86
2817,304,357,14,16
2818,488,916,14,6
2819,962,47,32,75
2820,1045,723,39,70
2821,2161,29,34,60
2822,2405,518,28,57
2823,2227,210,36,88
2824,1244,880,10,32
2825,1207,539,8,41
2826,2419,226,3,73
2827,2023,622,2,71
2828,455,131,14,38
2829,641,894,3,9
2830,401,190,22,36
2831,122,770,31,79
2832,1773,445,33,8
2833,2344,325,26,44
2834,894,409,13,89
2835,1451,120,16,84
2836,2181,114,21,51
2837,1744,211,8,90
2838,1619,892,40,52
2839,2493,902,11,57
2840,951,437,1,71
2841,1884,823,7,34
2842,2452,48,1,73
2843,1537,477,20,66
2844,1092,55,33,34
2845,1660,650,31,86
2846,315,260,38,55
2847,189,722,5,7
2848,933,822,34,61
2849,2327,735,14,87
2850,1395,298,24,65
2851,801,457,27,44
2852,135,866,26,5
2853,915,8,25,79
2854,2229,431,2,44
2855,437,377,36,34
2856,2224,414,23,17
2857,826,909,27,13
2858,1041,498,40,5
2859,724,484,29,83
2860,478,289,36,73
2861,499,342,27,39
2862,1985,472,12,60
2863,266,789,34,44
2864,1356,658,38,5
2865,1973,232,6,26
2866,197,130,8,29
2867,1775,871,5,29
2868,919,602,14,78
2869,1341,162,39,4
2870,2113,919,9,38
2871,1389,34,25,20
2872,2487,743,17,8
2873,958,201,27,68
2874,2500,189,21,42
2875,871,283,34,33
2876,405,282,24,81
2877,983,217,27,61
2878,178,673,8,14
2879,81,282,8,76
2880,1559,284,15,67
2881,2015,142,39,87
2882,865,490,1,75
2883,1238,861,14,17
2884,174,652,27,29
2885,32,484,18,73
2886,2310,209,2,80
2887,1020,737,32,65
2888,1133,157,4,22
2889,1466,243,5,31
2890,118,582,1,57
2891,1361,91,6,35
2892,672,766,39,11
2893,283,904,11,17
2894,162,432,2,9
2895,1809,182,39,59
2896,1485,611,29,47
2897,902,841,24,31
2898,1944,82,17,62
2899,1318,466,9,13
2900,1740,14,19,7
2901,58,501,20,47
2902,287,864,5,85
2903,9,283,30,83
2904,2252,570,23,59
2905,1516,402,17,86
2906,1577,254,36,13
2907,263,755,5,61
2908,615,399,38,47
2909,2166,598,34,68
2910,1045,733,31,82
2911,2320,509,11,90
2912,1571,773,39,84
2913,1296,441,14,46
2914,2070,716,18,30
2915,1759,919,5,19
2916,1684,574,9,82
2917,2039,308,10,38
2918,1447,13,29,10
2919,215,410,1,42
2920,1280,133,13,11
2921,2395,252,30,29
2922,1786,315,35,85
2923,1871,837,8,67
2924,1044,209,1,43
2925,153,839,18,2
2926,307,416,17,25
2927,1240,455,12,79
2928,1582,855,14,40
2929,1468,464,20,5
2930,1783,774,14,51
2931,1059,364,21,84
2932,681,513,8,74
2933,2304,555,21,11
2934,2164,90,33,2
2935,2099,703,29,13
2936,1418,96,23,8
2937,1579,321,17,14
2938,688,230,3,11
2939,852,145,1,6
2940,1358,435,21,52
2941,120,357,33,7
2942,613,226,12,2
2943,2082,71,36,66
2944,2347,195,27,13
2945,2070,21,20,43
2946,2177,373,2,32
2947,2447,755,24,51
2948,1177,215,26,19
2949,1134,376,19,49
2950,344,628,15,35
2951,1960,713,36,67
2952,2449,627,6,58
2953,1481,390,28,65
2954,2127,145,5,21
2955,1416,296,34,41
2956,1489,400,2,25
2957,1998,480,25,9
2958,1173,752,28,82
2959,637,423,29,3
2960,26,817,24,9
2961,2405,69,1,40
2962,1160,165,2,43
2963,1311,327,36,33
2964,559,376,1,74
2965,1077,211,11,9
2966,914,384,13,6
2967,1234,63,25,75
2968,2158,218,18,34
2969,272,155,34,19
2970,749,814,2,27
2971,297,377,23,10
2972,332,655,11,68
2973,1391,629,39,76
2974,2475,141,2,20
2975,505,472,11,41
2976,1632,220,10,70
2977,2195,419,33,61
2978,313,161,24,54
2979,298,544,4,8
2980,891,116,8,48
2981,1582,32,30,76
2982,886,869,31,1
2983,2163,747,12,78
2984,2318,674,24,32
2985,1814,288,20,55
2986,198,3,28,24
2987,258,503,34,43
2988,2066,52,30,54
2989,399,557,36,83
2990,806,77,30,5
2991,881,592,36,84
2992,1099,264,10,41
2993,1380,307,27,32
2994,179,269,27,52
2995,1181,326,8,28
2996,2492,106,28,59
2997,973,187,32,6
2998,285,531,32,4
2999,2110,416,18,90
3000,1785,553,34,30
3001,2365,544,12,7
3002,1976,35,16,77
3003,383,467,38,41
3004,1762,360,20,24
3005,1787,818,24,62
3006,642,275,36,29
3007,1314,8,38,30
3008,612,685,8,18
3009,1073,397,3,80
3010,2421,70,9,18
3011,874,432,24,4
3012,125,677,22,40
3013,1721,289,40,13
3014,1244,81,12,55
3015,498,232,28,26
3016,1025,850,24,1
3017,2145,264,35,22
3018,477,44,15,18
3019,2416,496,17,71
3020,860,362,26,27
3021,500,660,40,40
3022,4,231,36,68
3023,2132,436,26,83
3024,635,58,23,48
3025,2350,531,32,84
3026,271,457,30,81
3027,2446,734,23,78
3028,650,503,4,56
3029,2409,386,14,86
3030,2282,33,1,55
3031,2226,19,18,50
3032,736,292,14,1
3033,258,87,36,67
3034,1344,846,32,14
3035,826,522,16,68
3036,2268,86,38,14
3037,162,701,29,43
3038,1329,243,22,64
3039,857,743,9,71
3040,1577,471,19,76
3041,1745,521,5,11
3042,1609,354,5,21
3043,921,382,35,30
3044,934,296,14,67
3045,1503,570,28,10
3046,120,694,13,87
3047,1530,17,31,44
3048,1438,895,12,72
3049,169,16,3,79
3050,1072,635,22,22
3051,1823,689,7,9
3052,1270,479,28,24
3053,140,173,10,20
3054,238,765,37,80
3055,342,839,2,85
3056,760,500,26,61
3057,1761,241,10,70
3058,1403,773,26,20
3059,1974,345,29,48
3060,701,551,18,27
3061,2170,173,6,83
3062,473,894,8,57
3063,220,838,29,10
3064,637,516,8,4
3065,1713,860,4,68
3066,81,680,35,89
3067,630,770,8,67
3068,387,685,38,7
3069,995,743,9,86
3070,858,868,28,40
3071,1860,564,15,89
3072,1092,432,1,61
3073,670,27,14,73
3074,12,542,18,52
3075,2338,633,32,60
3076,873,846,19,89
3077,1032,655,29,35
3078,2435,412,21,50
3079,2198,347,15,60
3080,1239,897,36,90
3081,924,752,8,34
3082,1956,555,32,77
3083,264,826,6,46
3084,1053,787,33,50
3085,1765,271,17,71
3086,1534,17,15,7
3087,988,328,19,47
3088,1734,303,7,79
3089,650,803,1,62
3090,425,354,4,25
3091,908,339,23,18
3092,908,278,1,51
3093,1849,316,22,66
3094,2270,622,8,56
3095,275,222,25,83
3096,1347,723,39,89
3097,1853,140,25,51
3098,502,156,24,14
3099,1293,63,7,61
3100,533,104,15,14
3101,1194,847,26,11
3102,2458,225,29,2
3103,126,319,23,84
3104,2257,831,29,56
3105,151,794,6,12
3106,1998,698,24,16
3107,933,261,12,69
3108,1599,29,35,9
3109,297,471,16,85
3110,677,487,13,68
3111,1365,631,1,7
3112,2470,544,22,68
3113,1656,50,5,22
3114,1954,389,12,25
3115,838,670,10,31
3116,1618,99,10,19
3117,463,627,13,70
3118,811,915,7,30
3119,1063,267,16,55
3120,1823,10,10,22
3121,2297,214,32,55
3122,1164,28,1,85
3123,64,229,8,87
3124,1903,241,16,2
3125,1319,844,3,32
3126,1148,238,9,89
3127,1827,347,20,57
3128,1078,414,7,88
3129,648,11,33,50
3130,1049,161,9,1
3131,1820,885,14,64
3132,1907,763,2,65
3133,1264,410,38,85
3134,1373,688,9,4
3135,1358,587,26,11
3136,479,402,6,51
3137,2266,163,17,54
3138,2444,67,17,16
3139,1733,327,1,58
3140,1624,608,2,58
3141,355,663,33,15
3142,2082,191,5,43
3143,131,359,5,52
3144,1783,586,31,68
3145,309,12,32,84
3146,390,866,4,23
3147,1801,694,17,83
3148,1944,441,16,57
3149,633,849,11,34
3150,469,693,22,19
3151,1969,448,34,54
3152,341,11,34,46
3153,371,641,15,32
3154,2090,65,36,47
3155,885,474,30,66
3156,242,408,19,26
3157,1392,796,31,38
3158,985,250,8,77
3159,409,253,22,22
3160,1687,566,7,75
3161,1214,22,4,27
3162,1171,527,18,38
3163,1390,902,37,53
3164,544,461,40,59
3165,127,583,3,27
3166,1270,363,17,56
3167,1562,534,30,33
3168,2046,672,37,75
3169,2041,735,27,60
3170,1377,178,4,71
3171,1181,74,30,18
3172,1732,311,13,2
3173,1127,514,37,65
3174,1785,239,20,6
3175,1968,509,25,77
3176,1514,559,7,47
3177,2004,727,26,19
3178,1794,638,30,15
3179,1206,126,39,37
3180,849,646,33,49
3181,778,588,19,29
3182,82,637,7,26
3183,1891,330,2,44
3184,1762,643,35,12
3185,923,785,28,84
3186,549,846,5,86
3187,1430,32,10,75
3188,973,288,39,14
3189,1230,458,19,50
3190,2473,747,18,51
3191,1990,212,38,67
3192,562,114,29,31
3193,1151,137,1,51
3194,1878,413,25,27
3195,1102,205,19,66
3196,1325,344,5,26
3197,1126,581,35,48
3198,391,687,17,48
3199,1663,534,3,4
3200,1271,569,3,76
3201,33,175,12,69
3202,2366,107,27,12
3203,1656,693,1,46
3204,277,350,30,89
3205,1196,156,7,38
3206,1690,899,3,18
3207,284,825,34,9
3208,1335,297,33,80
3209,1916,460,10,61
3210,2087,624,28,85
3211,342,744,26,14
3212,1727,509,25,47
3213,2198,902,9,36
3214,877,838,36,68
3215,743,246,27,59
3216,782,102,15,12
3217,1525,549,8,77
3218,292,586,34,23
3219,1910,223,36,1
3220,1834,502,25,20
3221,945,842,19,48
3222,757,510,16,42
3223,315,69,37,16
3224,2104,152,35,65
3225,885,361,32,54
3226,51,463,25,85
3227,562,790,30,66
3228,2349,628,37,42
3229,321,432,31,1
3230,1226,144,36,42
3231,894,741,8,72
3232,546,49,7,50
3233,539,600,29,73
3234,495,285,14,27
3235,556,917,40,74
3236,1747,567,4,70
3237,1979,199,29,2
3238,1113,350,17,17
3239,381,524,29,25
3240,535,863,33,44
3241,898,142,11,20
3242,1571,854,37,33
3243,783,451,30,39
3244,1172,22,8,28
3245,2074,850,1,16
3246,949,569,1,3
3247,1207,141,4,42
3248,1518,57,39,32
3249,61,74,31,58
3250,1703,879,39,83
3251,1062,493,12,7
3252,109,543,37,64
3253,1911,648,19,61
3254,2146,740,3,36
3255,250,695,27,69
3256,2086,594,3,79
3257,1310,364,28,65
3258,63,728,11,39
3259,755,371,35,87
3260,606,828,34,62
3261,2375,825,4,50
3262,2468,788,24,17
3263,375,270,37,78
3264,272,115,23,44
3265,1200,326,32,77
3266,200,395,39,34
3267,385,202,1,80
3268,484,24,26,5
3269,2086,509,20,27
3270,1268,356,3,57
3271,110,30,2,31
3272,1426,111,35,43
3273,1154,678,11,68
3274,982,254,9,64
3275,324,596,20,30
3276,1513,889,13,37
3277,2371,298,32,33
3278,132,244,9,66
3279,1709,871,34,83
3280,516,872,24,51
3281,2,232,21,74
3282,1710,814,20,76
3283,1568,676,20,6
3284,14,537,33,50
3285,1492,132,37,29
3286,2203,35,24,53
3287,2232,591,13,11
3288,2268,515,33,9
3289,1612,28,6,6
3290,881,127,14,50
3291,962,466,38,66
3292,932,459,33,31
3293,913,785,15,36
3294,2294,432,28,29
3295,1259,650,9,9
3296,703,910,36,11
3297,1520,445,14,30
3298,1865,600,15,77
3299,962,27,31,61
3300,1954,855,12,22
3301,2345,821,16,23
3302,2103,412,26,79
3303,631,713,10,24
3304,396,264,23,22
3305,1434,534,40,38
3306,1732,391,19,22
3307,1117,718,9,40
3308,590,676,11,72
3309,647,571,1,32
3310,2159,791,7,25
3311,1943,854,8,21
3312,1010,123,23,9
3313,57,238,8,26
3314,604,880,28,76
3315,341,575,2,84
3316,976,228,8,74
3317,1887,29,29,33
3318,292,619,12,89
3319,243,341,23,77
3320,1222,463,27,84
3321,284,444,6,33
3322,1568,97,13,28
3323,189,14,27,10
3324,887,47,23,77
3325,1275,387,30,56
3326,121,340,29,54
3327,1532,576,31,69
3328,1856,891,39,79
3329,1218,634,28,63
3330,893,514,28,22
3331,1043,18,9,35
3332,1782,37,12,87
3333,1320,343,35,27
3334,1372,475,13,65
3335,1949,635,27,9
3336,1307,475,9,76
3337,2025,51,7,30
3338,58,446,2,30
3339,2034,428,28,20
3340,745,754,14,68
3341,1330,732,37,5
3342,1869,200,11,2
3343,214,30,16,79
3344,1103,339,19,63
3345,1264,654,40,75
3346,661,539,15,56
3347,2276,164,26,62
3348,460,656,28,73
3349,2139,848,8,75
3350,2174,182,1,13
3351,220,836,31,8
3352,1982,612,16,71
3353,852,159,10,41
3354,1660,801,34,17
3355,1249,352,23,41
3356,1949,460,21,56
3357,42,786,17,51
3358,1773,145,8,32
3359,268,455,34,86
3360,2020,898,10,38
3361,2471,86,24,69
3362,877,453,24,61
3363,806,770,38,60
3364,17,424,25,16
3365,403,462,8,17
3366,1533,710,27,40
3367,741,51,39,36
3368,399,893,32,33
3369,602,386,35,85
3370,1220,414,12,20
3371,1216,786,5,56
3372,908,483,16,67
3373,1014,806,23,44
3374,1937,61,37,43
3375,1643,23,18,1
3376,1249,778,23,30
3377,744,308,7,32
3378,794,245,29,62
3379,1834,234,38,15
3380,1131,151,5,43
3381,1338,804,6,26
3382,1711,273,6,60
3383,323,649,9,20
3384,682,559,5,8
3385,2439,207,38,4
3386,905,192,35,5
3387,1967,508,39,29
3388,554,690,10,28
3389,2071,699,24,56
3390,1896,391,23,31
3391,1901,483,6,10
3392,1522,37,19,33
3393,2145,868,23,9
3394,596,749,15,27
3395,1758,593,36,57
3396,2237,456,10,79
3397,1839,669,24,81
3398,1947,816,20,78
3399,1797,442,16,32
3400,1013,504,22,31
3401,269,391,1,87
3402,2215,142,5,48
3403,433,394,16,34
3404,1686,637,10,34
3405,380,271,20,5
3406,162,588,30,47
3407,1285,242,12,38
3408,969,83,14,88
3409,632,460,37,6
3410,725,404,19,57
3411,255,116,2,22
3412,1072,625,37,48
3413,1168,427,11,83
3414,912,237,6,43
3415,1059,81,31,88
3416,384,145,16,25
3417,576,236,7,15
3418,2103,120,8,2
3419,1252,594,23,81
3420,1703,874,39,70
3421,603,259,27,12
3422,1145,857,38,3
3423,2009,746,26,84
3424,2276,254,34,30
3425,1025,655,21,74
3426,847,150,19,65
3427,818,388,35,67
3428,984,741,19,11
3429,933,281,36,21
3430,949,786,35,46
3431,791,865,5,85
3432,340,565,40,50
3433,925,505,13,8
3434,1571,468,16,68
3435,1701,829,39,70
3436,1360,523,12,37
3437,1973,376,36,89
3438,999,649,6,78
3439,1357,74,16,38
3440,1251,882,28,41
3441,29,397,13,65
3442,857,882,28,5
3443,962,802,38,7
3444,105,786,6,59
3445,2176,493,9,55
3446,365,313,24,37
3447,1507,387,3,32
3448,1719,121,29,86
3449,2067,124,9,39
3450,2344,528,18,8
3451,552,13,16,43
3452,1138,702,26,49
3453,2428,285,7,62
3454,898,380,21,63
3455,1840,451,27,63
3456,28,644,12,27
3457,1704,602,31,13
3458,1534,554,35,83
3459,1910,385,34,24
3460,916,286,10,13
3461,317,757,22,61
3462,190,197,34,18
3463,1093,622,23,58
3464,1396,462,11,2
3465,2006,455,23,1
3466,490,199,31,32
3467,1777,268,37,70
3468,1148,658,15,73
3469,245,169,36,25
3470,882,866,22,21
3471,1024,495,33,18
3472,2035,811,5,27
3473,1131,401,3,83
3474,1756,372,21,43
3475,605,646,21,82
3476,2287,605,38,73
3477,1520,471,38,89
3478,2108,721,27,16
3479,1472,893,16,38
3480,850,835,21,69
3481,1263,422,32,24
3482,721,681,26,15
3483,1563,657,5,15
3484,2171,580,8,81
3485,2461,569,33,53
3486,1592,537,11,3
3487,1787,263,26,21
3488,1344,399,28,7
3489,1974,572,30,63
3490,1194,173,8,62
3491,2383,252,6,17
3492,1422,602,18,78
3493,34,76,14,21
3494,720,221,38,17
3495,2284,15,20,74
3496,2486,647,26,50
3497,74,57,7,68
3498,2341,479,36,84
3499,381,569,34,5
3500,746,898,29,79
3501,1300,482,33,81
3502,1027,488,26,34
3503,1432,734,2,6
3504,1212,725,37,23
3505,179,822,3,73
3506,744,387,34,69
3507,2435,333,25,15
3508,1741,390,10,56
3509,1660,266,9,55
3510,192,649,30,52
3511,165,878,24,23
3512,2226,17,39,75
3513,581,184,21,66
3514,572,675,17,50
3515,2124,658,5,11
3516,688,311,40,66
3517,1277,590,13,78
3518,1829,659,34,51
3519,1502,555,39,20
3520,2002,526,2,5
3521,2338,597,20,79
3522,199,610,7,27
3523,1365,328,31,1
3524,1456,379,12,6
3525,1773,495,15,63
3526,1689,497,24,57
3527,1294,343,26,50
3528,780,119,40,47
3529,1550,611,3,57
3530,2236,133,23,3
3531,746,236,38,4
3532,210,46,23,62
3533,2144,450,15,85
3534,1258,703,30,33
3535,1041,260,38,82
3536,2046,843,30,48
3537,296,893,6,20
3538,1155,251,19,42
3539,731,750,31,36
3540,1587,768,9,4
3541,1113,113,3,68
3542,1997,512,30,52
3543,2489,905,38,15
3544,1939,63,23,86
3545,2374,404,36,45
3546,703,278,23,64
3547,1614,585,26,25
3548,2466,507,24,16
3549,1391,778,23,35
3550,1694,56,31,35
3551,2319,577,8,35
3552,920,407,35,28
3553,891,894,24,81
3554,2047,344,38,24
3555,1154,19,34,52
3556,1199,486,5,55
3557,1752,75,35,17
3558,80,73,12,53
3559,307,920,28,77
3560,1127,175,39,74
3561,322,315,30,5
3562,331,260,35,90
3563,466,736,30,77
3564,284,732,12,78
3565,744,168,38,57
3566,1689,743,16,64
3567,485,51,24,34
3568,373,256,36,50
3569,1550,599,9,80
3570,1689,434,30,78
3571,1543,662,5,76
3572,1148,18,12,26
3573,2024,725,38,4
3574,1650,603,38,12
3575,1489,250,26,11
3576,2187,128,11,17
3577,472,116,32,79
3578,1077,87,25,18
3579,1695,172,11,41
3580,929,520,34,51
3581,44,288,30,39
3582,671,156,21,52
3583,394,288,30,84
3584,1715,620,6,85
3585,599,877,33,17
3586,1362,749,18,22
3587,469,298,19,30
3588,455,788,19,16
3589,2431,712,1,2
3590,445,191,6,76
3591,1990,418,10,44
3592,1756,553,27,7
3593,2185,899,6,38
3594,1,98,12,13
3595,2493,385,33,15
3596,926,101,34,17
3597,569,613,10,89
3598,1537,626,28,7
3599,372,443,18,50
3600,1434,919,4,12
3601,2484,228,23,77
3602,1485,652,1,31
3603,470,836,18,43
3604,693,258,10,82
3605,487,193,33,14
3606,738,827,21,77
3607,661,721,34,37
3608,1359,94,20,80
3609,1514,181,39,53
3610,2236,611,17,6
3611,301,535,16,53
3612,456,837,14,9
3613,824,401,2,70
3614,1872,330,6,77
3615,158,478,14,46
3616,2217,614,18,40
3617,773,488,32,63
3618,1650,329,37,83
3619,1264,75,14,30
3620,2377,787,27,35
3621,2092,870,30,28
3622,1251,71,31,86
3623,1903,181,13,31
3624,930,797,19,71
3625,22,826,27,31
3626,1400,62,26,31
3627,1763,27,6,90
3628,1245,238,18,30
3629,736,65,20,70
3630,1302,208,8,57
3631,695,22,13,76
3632,244,693,25,52
3633,442,100,11,46
3634,126,121,27,47
3635,2105,917,32,66
3636,730,618,29,15
3637,2086,281,1,76
3638,1644,425,15,54
3639,283,743,31,70
3640,1046,682,7,84
3641,1286,667,31,55
3642,2454,315,15,24
3643,452,110,1,54
3644,1161,367,11,39
3645,2319,322,21,22
3646,2271,154,8,52
3647,1979,876,36,1
3648,74,353,33,63
3649,907,590,40,38
3650,2180,223,25,69
3651,1751,610,27,58
3652,193,508,23,49
3653,758,407,10,73
3654,1129,410,10,68
3655,895,155,2,85
3656,654,749,18,9
3657,2142,760,34,78
3658,849,611,13,34
3659,1252,8,8,2
3660,1813,445,32,12
3661,810,681,19,79
3662,1047,830,38,80
3663,192,429,35,27
3664,1832,108,29,49
3665,1407,836,18,68
3666,372,388,23,59
3667,523,911,8,74
3668,1449,42,20,84
3669,613,648,38,40
3670,464,261,38,49
3671,320,527,32,81
3672,1278,696,15,21
3673,2390,253,29,48
3674,2431,712,15,61
3675,1225,40,30,62
3676,140,344,16,83
3677,1622,905,7,50
3678,1855,673,3,20
3679,1035,455,39,6
3680,1304,348,21,11
3681,2180,590,27,79
3682,460,508,21,87
3683,2290,659,31,89
3684,1374,807,3,76
3685,100,913,36,5
3686,1086,273,40,12
3687,1618,349,37,26
3688,2157,480,23,71
3689,1880,7,19,24
3690,761,187,21,56
3691,1185,179,17,82
3692,141,17,6,72
3693,1285,684,39,40
3694,1457,39,29,45
3695,951,558,21,83
3696,1591,830,25,57
3697,180,639,18,4
3698,889,46,27,84
