StatID,MatchID,PlayerID,MinutesPlayed,Goals,Assists,PassAccuracy,ShotsOnTarget
33048,1248,595,29,4,0,62,2
33049,1022,684,62,3,2,91,4
33050,2342,619,42,5,2,99,5
33051,413,464,18,1,0,55,1
33052,1659,32,57,4,1,83,1
33053,50,397,10,0,1,74,0
33054,1917,7,61,0,2,71,3
33055,921,163,69,2,3,50,3
33056,1207,859,31,5,3,87,0
33057,123,632,9,4,2,53,0
33058,168,918,77,3,1,51,4
33059,1770,447,41,5,3,89,0
33060,23,692,67,2,2,79,0
33061,2410,726,51,3,3,84,3
33062,2386,391,76,5,0,67,5
33063,243,86,53,2,1,67,2
33064,1842,605,22,1,2,95,1
33065,1095,261,9,5,0,70,0
33066,1263,520,33,2,3,86,0
33067,933,236,18,1,2,87,3
33068,2377,590,16,2,2,50,1
33069,1461,803,40,2,2,84,5
33070,489,254,37,5,2,93,5
33071,1533,107,16,3,0,78,4
33072,1374,611,30,2,2,55,3
33073,1909,626,29,2,3,67,1
33074,704,638,2,3,2,59,3
33075,1263,137,79,5,1,60,0
33076,1471,469,53,3,1,73,4
33077,1975,796,1,4,3,73,1
33078,448,193,44,2,2,75,3
33079,2108,65,76,2,3,56,4
33080,681,242,54,5,2,98,3
33081,13,518,70,2,0,70,2
33082,1663,255,35,1,0,58,3
33083,2494,111,76,2,1,76,3
33084,123,8,20,2,3,97,4
33085,359,619,42,2,0,72,1
33086,1194,310,88,1,3,73,1
33087,2466,37,58,1,1,94,4
33088,2308,311,59,0,3,67,1
33089,2197,536,12,5,3,59,5
33090,2268,710,47,1,3,94,5
33091,2036,210,38,5,0,71,2
33092,1548,757,0,0,2,88,1
33093,1098,316,88,0,3,61,4
33094,1865,351,69,4,3,65,4
33095,1454,381,73,1,3,80,3
33096,659,474,9,2,3,86,4
33097,9,818,54,2,3,53,2
33098,760,796,59,1,3,75,3
33099,2014,315,50,5,3,100,1
33100,52,453,3,4,0,72,5
33101,2414,602,50,4,0,62,0
33102,695,584,13,3,3,85,3
33103,1620,383,36,5,1,59,0
33104,1036,608,31,4,2,60,3
33105,250,831,24,1,3,62,1
33106,611,488,17,0,0,92,1
33107,598,118,1,2,2,91,2
33108,1414,802,24,0,2,59,1
33109,264,743,35,2,0,82,0
33110,2035,384,86,2,0,93,0
33111,743,421,58,4,2,65,3
33112,287,888,28,0,2,52,2
33113,189,79,65,1,0,59,0
33114,315,791,69,5,2,76,5
33115,1287,473,49,2,3,81,4
33116,2324,751,46,4,1,64,0
33117,185,674,60,4,1,82,4
33118,1788,482,11,3,0,68,2
33119,1938,738,38,1,3,53,0
33120,2471,915,39,2,0,90,4
33121,895,448,53,1,2,74,0
33122,1796,236,0,1,1,66,4
33123,2205,196,90,0,1,73,0
33124,2494,218,7,4,2,96,4
33125,2350,388,58,5,2,69,5
33126,551,215,77,4,0,69,0
33127,2152,253,90,1,3,65,4
33128,1934,398,69,1,1,85,2
33129,1909,840,51,1,0,82,3
33130,748,743,22,1,0,51,0
33131,711,719,83,4,1,74,2
33132,1068,575,72,4,2,69,4
33133,1059,620,5,1,3,64,3
33134,135,427,8,2,1,73,2
33135,1703,811,82,3,0,99,0
33136,871,270,79,5,1,85,0
33137,946,648,76,5,2,79,0
33138,461,856,70,0,0,87,0
33139,2446,716,59,3,0,81,3
33140,1666,589,87,3,0,82,1
33141,428,39,68,5,1,98,5
33142,1148,502,1,5,2,87,3
33143,556,349,51,5,2,68,5
33144,165,840,42,1,0,84,3
33145,2063,607,36,3,3,82,4
33146,343,316,41,2,1,68,5
33147,2101,136,2,4,1,57,2
33148,1160,910,75,3,1,65,0
33149,769,251,55,2,2,66,1
33150,1632,562,70,1,0,93,3
33151,1491,880,6,4,3,95,4
33152,1722,704,45,5,2,100,3
33153,482,298,19,0,2,74,4
33154,1205,770,86,3,0,57,2
33155,895,282,45,3,3,97,3
33156,359,550,12,4,2,89,3
33157,2085,692,19,4,1,93,0
33158,2016,719,14,1,3,93,0
33159,1436,181,78,3,3,71,5
33160,1375,396,76,2,2,55,2
33161,571,754,42,1,2,96,2
33162,2055,497,82,4,1,93,3
33163,1814,610,79,0,2,62,5
33164,1404,416,88,1,2,92,2
33165,1595,418,75,0,3,86,4
33166,1275,550,14,5,2,64,4
33167,1052,776,65,0,0,53,5
33168,10,462,21,5,3,72,5
33169,810,218,7,4,1,98,0
33170,2028,285,65,2,1,67,4
33171,1937,638,67,1,2,97,4
33172,1346,733,75,3,1,64,3
33173,923,470,82,0,2,83,5
33174,1400,2,2,5,2,55,1
33175,360,736,63,1,1,53,1
33176,1107,138,1,0,3,61,4
33177,2272,381,13,4,2,55,1
33178,926,423,4,0,2,64,4
33179,2312,34,13,3,2,56,1
33180,563,252,80,2,1,71,4
33181,2172,298,59,4,1,79,2
33182,1372,356,0,1,1,65,4
33183,510,830,19,1,3,100,2
33184,1145,105,82,3,2,61,0
33185,290,396,61,1,3,85,0
33186,1505,290,4,5,2,58,1
33187,280,833,57,1,1,54,0
33188,1824,98,37,3,2,91,1
33189,2420,752,52,5,1,84,5
33190,506,893,12,0,2,74,0
33191,379,329,57,4,3,63,5
33192,1379,402,16,0,0,50,4
33193,106,85,38,3,3,69,4
33194,1069,625,81,5,1,75,4
33195,636,391,46,0,3,98,0
33196,2052,202,78,4,1,56,1
33197,360,317,11,2,3,52,4
33198,2243,216,63,0,1,53,4
33199,173,161,14,1,2,54,3
33200,510,107,84,3,2,68,0
33201,1030,423,18,3,1,82,0
33202,198,388,2,0,3,98,3
33203,1169,887,68,4,2,66,4
33204,2011,318,6,2,3,85,2
33205,17,665,72,1,1,83,3
33206,859,249,69,1,2,96,1
33207,2408,55,38,2,3,62,5
33208,1436,910,60,5,0,50,0
33209,789,410,38,2,0,78,5
33210,404,158,31,5,3,77,3
33211,912,275,4,0,1,95,3
33212,831,262,16,0,0,57,3
33213,2158,764,27,1,2,95,3
33214,1847,363,17,1,3,100,2
33215,2211,320,70,5,2,92,3
33216,2294,331,8,1,0,54,1
33217,1817,273,74,1,1,100,2
33218,2164,175,41,1,1,96,1
33219,993,381,1,4,2,64,4
33220,1029,306,8,2,1,52,1
33221,1058,489,71,3,3,62,3
33222,1381,831,34,5,0,65,0
33223,303,222,80,4,0,69,5
33224,2184,4,26,2,3,79,4
33225,1299,379,63,1,0,94,4
33226,1047,322,37,3,2,58,3
33227,2290,575,0,5,1,57,2
33228,1287,745,28,2,2,67,0
33229,1997,789,82,2,1,89,5
33230,2183,582,16,5,3,94,5
33231,2441,910,5,4,1,97,0
33232,1193,553,84,5,1,96,1
33233,27,136,11,3,3,53,1
33234,1766,596,73,5,2,57,2
33235,57,373,27,0,1,87,0
33236,1164,916,56,0,3,74,2
33237,786,327,90,5,3,81,0
33238,2480,360,87,0,0,68,1
33239,1115,479,53,2,1,61,5
33240,2319,569,4,5,1,70,0
33241,1282,34,42,0,0,50,4
33242,431,641,9,4,2,91,3
33243,1579,777,31,2,2,72,0
33244,2377,682,0,2,0,69,1
33245,1422,61,35,4,3,60,1
33246,1076,771,9,1,3,63,2
33247,446,680,60,0,1,95,5
33248,1989,118,9,1,1,91,5
33249,1438,670,45,5,0,57,5
33250,1050,767,11,4,2,72,4
33251,304,561,25,2,2,74,1
33252,1594,331,67,4,0,70,5
33253,501,441,27,0,3,50,1
33254,2343,502,34,5,2,91,2
33255,827,322,27,3,3,67,5
33256,2016,612,38,0,1,90,1
33257,974,341,44,4,3,51,5
33258,473,490,0,4,3,52,1
33259,73,57,0,3,3,58,2
33260,1244,444,51,1,2,72,5
33261,1873,187,86,5,1,91,4
33262,1878,359,58,4,0,87,3
33263,2462,746,38,0,1,52,2
33264,962,263,38,5,1,80,3
33265,416,834,19,3,0,68,5
33266,2180,130,68,3,1,65,2
33267,2306,51,56,1,1,70,2
33268,1737,778,84,5,3,97,4
33269,1218,94,15,0,3,97,4
33270,1501,404,77,4,2,72,4
33271,1282,225,75,0,2,58,5
33272,45,419,85,2,2,98,1
33273,101,605,58,0,3,96,0
33274,1844,483,90,5,0,96,4
33275,725,767,12,5,2,58,5
33276,758,332,59,4,3,85,4
33277,1647,517,70,0,2,64,1
33278,546,199,89,0,3,54,5
33279,235,732,12,3,1,67,4
33280,1541,473,35,1,2,68,3
33281,323,390,51,2,2,76,5
33282,2465,808,32,4,1,79,5
33283,2391,745,38,1,2,61,0
33284,777,875,54,3,0,77,4
33285,1393,97,21,3,0,59,5
33286,1954,563,49,0,2,67,1
33287,1091,625,58,2,0,69,2
33288,1994,226,31,5,0,68,2
33289,1965,728,17,5,3,61,1
33290,379,740,73,1,2,100,0
33291,1165,616,34,0,0,65,4
33292,1012,709,17,1,2,62,1
33293,1742,745,76,2,3,53,5
33294,2255,870,54,1,0,97,3
33295,532,487,86,1,3,91,4
33296,906,387,38,0,2,65,0
33297,1046,114,81,3,3,87,0
33298,2375,894,29,3,2,69,3
33299,1442,680,52,3,3,58,3
33300,921,496,61,1,0,78,5
33301,19,275,38,3,1,55,0
33302,1449,390,54,4,0,79,0
33303,1243,828,22,2,2,66,0
33304,655,448,88,5,3,74,0
33305,2091,533,6,4,0,60,4
33306,976,641,25,0,0,69,0
33307,299,835,15,5,1,77,0
33308,1714,148,10,2,0,83,4
33309,822,427,57,1,3,80,1
33310,598,757,18,3,3,79,5
33311,1643,332,3,0,0,50,2
33312,2019,896,77,0,3,84,3
33313,977,163,20,2,0,74,3
33314,1198,688,72,2,3,50,0
33315,250,554,0,5,3,68,5
33316,407,560,64,5,1,71,1
33317,1717,564,9,1,3,62,2
33318,453,269,7,3,0,98,4
33319,1561,25,82,2,1,58,1
33320,398,102,89,5,1,56,2
33321,1477,615,32,5,1,96,2
33322,2092,388,26,4,2,92,5
33323,943,532,88,2,0,61,4
33324,1162,451,88,5,1,59,0
33325,454,245,38,3,3,97,2
33326,1677,653,19,0,1,84,2
33327,1732,61,62,4,1,60,4
33328,2128,315,56,5,2,95,1
33329,1348,425,85,2,2,98,2
33330,820,289,27,0,3,82,1
33331,784,691,1,4,1,68,1
33332,945,314,10,4,3,93,4
33333,559,677,64,3,1,92,1
33334,947,407,79,5,2,67,3
33335,790,88,50,5,1,51,0
33336,250,862,32,2,2,74,4
33337,2274,795,70,3,3,95,0
33338,2067,328,84,2,1,82,4
33339,1163,541,21,5,3,90,0
33340,196,11,82,0,2,53,5
33341,1329,843,56,3,3,87,0
33342,1182,198,35,3,2,95,2
33343,898,274,68,4,3,97,5
33344,901,792,53,3,1,75,3
33345,633,729,41,5,3,59,0
33346,452,694,80,1,3,67,3
33347,708,269,12,1,2,94,3
33348,2004,484,23,1,0,71,2
33349,1958,892,51,3,0,82,1
33350,370,572,10,0,0,62,1
33351,1934,433,54,3,1,67,5
33352,866,237,36,3,1,55,3
33353,2247,180,22,5,3,78,4
33354,625,661,9,2,1,76,5
33355,1937,784,3,2,3,51,4
33356,1265,726,74,3,1,60,2
33357,930,149,25,2,1,84,1
33358,1704,437,23,1,2,97,0
33359,2312,760,43,5,1,62,4
33360,2288,671,46,4,0,57,5
33361,1953,453,50,3,0,88,3
33362,2411,310,41,5,1,60,0
33363,1853,82,44,4,2,82,5
33364,2314,193,7,5,2,52,3
33365,571,470,30,2,2,70,4
33366,535,546,52,4,1,90,1
33367,1181,871,36,3,1,75,5
33368,675,236,50,0,0,87,3
33369,976,161,17,1,3,65,0
33370,1943,543,77,4,3,63,2
33371,211,445,69,0,0,52,0
33372,2250,14,38,2,2,88,0
33373,2360,130,76,2,3,55,5
33374,2092,606,87,4,2,66,1
33375,25,398,65,5,0,63,4
33376,1275,64,62,5,2,59,2
33377,2093,166,9,0,0,76,0
33378,728,715,13,3,3,59,4
33379,65,228,32,4,2,65,4
33380,1205,350,15,5,2,99,0
33381,667,723,0,3,1,66,0
33382,1558,474,80,1,2,95,1
33383,1764,52,67,1,1,95,4
33384,492,328,87,2,1,61,3
33385,1001,27,6,3,0,86,1
33386,51,167,24,0,3,51,4
33387,671,64,56,2,3,94,2
33388,851,667,56,4,3,81,4
33389,869,540,73,1,1,88,5
33390,1735,914,42,5,2,84,3
33391,883,164,6,4,3,90,1
33392,947,191,89,1,3,60,5
33393,922,241,23,3,0,92,3
33394,2329,736,84,0,3,75,2
33395,1127,277,54,5,3,64,3
33396,2140,829,84,2,2,69,1
33397,496,672,57,2,3,69,2
33398,2391,713,51,4,3,60,1
33399,1673,95,10,5,2,99,2
33400,1266,783,56,5,2,81,1
33401,1367,530,6,0,0,85,2
33402,734,242,90,4,0,60,1
33403,2326,524,15,4,0,83,4
33404,584,266,22,0,1,86,2
33405,1717,817,54,4,0,62,1
33406,2039,162,27,4,3,83,0
33407,2162,668,5,5,1,60,4
33408,738,340,32,4,0,81,4
33409,1947,410,81,5,3,78,1
33410,1509,916,57,5,0,75,1
33411,246,437,90,5,2,55,5
33412,1865,46,39,1,0,96,3
33413,2156,795,66,2,3,74,1
33414,2180,434,17,3,1,54,5
33415,126,160,17,0,1,89,2
33416,101,835,42,2,1,79,1
33417,2076,609,88,4,0,82,2
33418,1290,63,44,0,1,98,0
33419,1323,249,46,3,2,85,3
33420,1894,550,73,4,0,94,0
33421,441,335,77,3,2,84,3
33422,1798,643,44,0,2,96,3
33423,1405,891,36,2,3,88,4
33424,1193,206,32,0,1,51,5
33425,530,802,47,4,2,81,4
33426,2202,363,77,2,3,72,5
33427,1215,708,70,0,3,68,0
33428,1199,750,30,2,1,93,4
33429,131,255,78,1,1,100,0
33430,1152,373,3,0,1,63,2
33431,869,222,32,0,3,51,0
33432,1014,520,87,1,3,84,5
33433,774,278,18,0,2,96,3
33434,754,331,84,0,0,79,0
33435,1081,371,32,0,0,53,4
33436,1043,347,57,1,3,98,1
33437,822,371,29,2,0,72,1
33438,468,891,87,3,0,63,3
33439,1989,768,10,0,3,59,5
33440,6,901,13,1,0,96,5
33441,1249,417,53,3,1,76,0
33442,2193,79,62,2,0,90,4
33443,1248,92,12,4,0,68,4
33444,1096,879,39,1,2,73,5
33445,2442,297,44,4,1,87,2
33446,1283,439,30,2,2,68,0
33447,332,556,62,4,2,75,5
33448,2289,584,3,0,1,70,5
33449,1921,237,25,5,2,71,4
33450,471,122,88,3,0,81,1
33451,2370,873,62,0,3,93,5
33452,486,165,22,4,3,64,5
33453,2017,389,29,0,3,52,2
33454,589,601,19,3,0,56,1
33455,1829,116,89,1,3,80,2
33456,1612,46,10,4,2,52,4
33457,1151,182,4,3,0,82,1
33458,1587,821,59,0,0,94,4
33459,1150,820,38,1,1,82,5
33460,354,232,25,3,0,82,3
33461,1568,261,54,5,3,59,5
33462,1265,274,70,1,0,73,4
33463,624,398,26,4,3,71,5
33464,202,150,31,2,0,56,1
33465,1359,417,87,4,3,79,2
33466,2002,539,35,4,1,96,4
33467,469,213,10,1,0,99,2
33468,1435,385,46,5,2,88,4
33469,1583,836,82,5,0,80,4
33470,773,397,18,1,3,68,1
33471,965,562,35,3,0,60,5
33472,2021,247,61,5,1,81,0
33473,2280,708,5,4,3,57,3
33474,1875,501,21,4,0,53,3
33475,1712,644,80,3,1,73,3
33476,1938,236,4,5,1,61,4
33477,1997,862,19,1,0,78,0
33478,2039,573,63,5,1,60,1
33479,528,171,30,4,0,52,0
33480,1453,635,89,1,1,55,4
33481,404,19,62,5,2,97,5
33482,47,281,68,3,0,92,4
33483,2334,145,23,4,1,57,5
33484,7,801,58,5,1,94,2
33485,1137,280,3,2,3,58,5
33486,1039,20,40,2,0,69,3
33487,383,27,54,1,2,94,0
33488,333,631,24,2,3,50,1
33489,2364,805,29,3,0,63,5
33490,802,629,74,5,3,59,5
33491,899,350,9,3,2,86,4
33492,465,32,29,5,3,76,4
33493,2013,102,21,5,2,95,0
33494,581,871,51,3,3,86,3
33495,2047,807,47,3,3,84,4
33496,403,405,17,2,1,87,3
33497,838,267,90,3,0,97,2
33498,784,33,41,5,0,72,2
33499,1269,89,31,1,1,83,0
33500,479,307,44,5,2,62,2
33501,663,300,88,5,3,66,1
33502,1350,583,19,3,3,89,1
33503,1511,626,34,4,0,79,2
33504,1243,643,37,4,0,81,3
33505,1524,33,65,5,1,52,4
33506,1126,452,78,0,3,98,3
33507,269,304,16,3,0,58,3
33508,2452,34,71,3,0,71,0
33509,654,218,5,0,2,61,1
33510,1018,760,65,2,0,83,3
33511,832,728,75,5,0,84,2
33512,252,354,70,0,0,69,5
33513,830,424,17,5,2,62,2
33514,702,648,65,2,3,50,5
33515,1981,551,42,3,3,57,1
33516,425,604,56,4,1,85,4
33517,129,95,55,0,3,73,2
33518,1719,846,71,1,1,87,4
33519,1076,460,16,2,1,84,0
33520,843,100,69,5,0,55,5
33521,2076,510,56,3,2,96,0
33522,786,661,8,3,1,81,1
33523,390,575,54,3,2,62,1
33524,346,790,3,2,2,99,4
33525,2415,473,54,2,1,61,1
33526,696,880,53,3,2,52,5
33527,1684,152,43,2,0,65,5
33528,405,625,49,0,2,52,5
33529,160,592,18,1,3,69,4
33530,1423,116,49,1,2,65,1
33531,359,205,69,1,1,80,5
33532,1997,44,30,1,0,73,4
33533,404,819,86,5,2,69,1
33534,1274,599,70,2,0,76,5
33535,2416,37,5,0,3,63,2
33536,746,837,31,3,2,73,0
33537,808,696,89,0,1,92,1
33538,1942,10,40,1,3,97,5
33539,1015,49,87,3,2,63,2
33540,1605,714,13,2,3,83,3
33541,975,230,90,2,2,53,1
33542,883,159,58,4,3,67,4
33543,867,549,77,5,0,66,4
33544,1402,735,27,0,1,55,0
33545,685,224,69,3,2,67,3
33546,744,761,45,1,2,64,1
33547,1400,671,81,5,0,68,0
33548,651,597,49,2,1,85,0
33549,718,755,34,4,1,78,3
33550,555,481,51,4,1,100,2
33551,1702,22,72,1,2,79,1
33552,2250,512,86,1,2,97,3
33553,1688,509,25,1,2,66,1
33554,2094,703,45,0,3,63,3
33555,54,900,12,0,1,59,3
33556,1863,359,13,4,1,82,5
33557,1622,402,61,4,3,70,2
33558,782,702,61,4,2,100,1
33559,2126,654,57,1,2,68,4
33560,2113,88,81,3,3,94,0
33561,1180,900,36,0,1,99,2
33562,2155,379,87,3,1,75,3
33563,1469,895,21,0,1,97,5
33564,584,298,48,5,3,80,1
33565,367,458,70,0,1,54,5
33566,1843,347,65,5,3,62,1
33567,1701,189,36,1,0,56,1
33568,386,485,62,5,1,87,4
33569,846,918,89,0,2,80,1
33570,543,398,10,2,0,82,2
33571,2200,36,20,4,0,69,2
33572,808,137,70,2,1,51,3
33573,157,261,84,0,2,72,5
33574,2388,795,40,3,0,61,2
33575,1293,59,42,5,2,87,2
33576,1737,841,15,4,2,65,5
33577,610,145,2,3,1,50,5
33578,2127,554,15,5,0,91,3
33579,2027,14,76,2,3,94,2
33580,609,802,70,5,1,91,0
33581,45,224,61,2,0,90,1
33582,686,692,81,3,2,51,1
33583,274,307,30,0,1,53,4
33584,1002,597,83,2,0,73,1
33585,1703,448,9,5,3,65,5
33586,1752,716,61,0,3,59,2
33587,1307,482,17,5,3,59,5
33588,2052,566,82,3,3,55,1
33589,1806,480,12,0,0,96,5
33590,68,399,63,4,2,67,3
33591,1715,380,16,3,3,83,1
33592,1835,613,56,3,2,65,4
33593,1303,783,74,5,3,56,3
33594,1258,661,19,3,0,58,4
33595,367,624,85,0,3,54,0
33596,1433,814,74,2,2,98,4
33597,192,782,40,1,2,60,2
33598,737,57,83,4,2,86,0
33599,441,552,20,2,0,55,4
33600,30,707,30,3,0,76,2
33601,638,747,58,0,1,100,4
33602,797,343,20,3,3,73,2
33603,825,698,80,1,1,68,2
33604,810,359,85,2,1,72,4
33605,254,729,14,5,3,77,2
33606,1212,742,15,1,3,74,2
33607,787,291,21,1,3,58,5
33608,810,355,55,4,1,83,4
33609,2465,774,68,1,3,53,2
33610,437,618,11,1,3,62,5
33611,2297,141,46,5,3,81,3
33612,2086,721,85,1,1,55,5
33613,915,49,10,3,0,56,5
33614,626,595,7,0,2,93,5
33615,877,217,42,4,3,63,0
33616,1583,374,33,4,0,98,2
33617,1795,581,32,4,0,74,4
33618,1608,175,68,2,2,74,4
33619,2385,834,62,1,0,60,1
33620,816,748,16,1,3,88,1
33621,1531,879,39,4,1,78,3
33622,475,715,59,5,2,85,3
33623,112,730,34,0,3,90,0
33624,772,884,73,5,2,53,3
33625,1058,877,82,0,3,53,2
33626,294,566,37,4,1,57,5
33627,2262,248,68,0,3,91,2
33628,1608,170,46,5,3,65,2
33629,406,796,75,2,3,93,1
33630,550,452,34,5,1,76,2
33631,630,763,17,5,1,92,1
33632,718,526,40,2,0,68,5
33633,440,699,8,4,3,71,0
33634,2010,912,56,2,2,85,2
33635,188,680,53,1,2,66,2
33636,1462,547,27,3,2,60,0
33637,1256,338,34,4,1,86,1
33638,2363,771,80,2,0,61,2
33639,1360,244,77,0,3,78,5
33640,412,614,28,2,2,63,0
33641,2388,31,70,0,0,100,4
33642,1084,493,82,1,1,82,5
33643,104,293,25,0,1,74,2
33644,867,41,0,0,0,94,2
33645,2393,256,11,3,0,65,0
33646,2392,157,52,1,1,95,0
33647,1297,816,11,0,0,74,2
33648,450,391,89,1,0,54,0
33649,562,885,29,1,1,86,5
33650,2317,814,8,5,3,69,5
33651,25,766,84,5,1,63,1
33652,886,422,35,4,3,80,5
33653,2254,416,39,4,1,77,4
33654,28,477,35,3,3,96,1
33655,1458,810,0,3,2,64,3
33656,679,760,11,1,3,67,1
33657,2055,589,12,5,0,60,3
33658,878,331,5,2,0,58,3
33659,1304,541,24,4,2,96,3
33660,840,542,22,2,0,95,2
33661,1319,487,52,2,1,69,4
33662,1196,460,71,1,0,55,4
33663,383,545,13,2,0,86,1
33664,2251,419,66,2,1,73,5
33665,358,805,13,2,0,74,4
33666,2461,341,90,4,3,97,2
33667,341,336,89,5,1,69,1
33668,1408,900,34,5,1,65,3
33669,962,23,60,4,3,82,3
33670,2145,364,72,2,1,63,3
33671,2173,90,42,1,0,68,1
33672,2023,785,0,4,2,60,0
33673,2320,104,65,1,0,86,1
33674,46,370,25,1,2,90,3
33675,586,166,33,2,0,60,0
33676,1563,203,70,0,0,72,0
33677,1530,669,24,5,2,50,0
33678,2443,652,70,2,1,76,4
33679,667,36,19,2,3,58,2
33680,972,586,59,0,0,50,3
33681,1342,454,35,5,1,71,0
33682,544,141,3,1,2,75,4
33683,435,695,18,5,0,72,5
33684,1730,411,57,0,0,92,0
33685,20,292,35,4,3,64,0
33686,2398,313,23,4,3,63,0
33687,233,108,6,5,0,87,5
33688,1741,728,48,0,1,97,1
33689,732,491,37,2,3,57,4
33690,712,417,88,1,0,96,2
33691,1826,640,17,5,0,56,2
33692,1266,919,83,1,2,91,4
33693,1083,199,3,2,1,56,3
33694,1868,121,37,2,2,59,0
33695,652,299,18,4,3,82,4
33696,256,332,14,4,2,98,3
33697,1230,9,28,3,0,94,2
33698,491,37,36,2,3,50,4
33699,1992,469,5,0,0,87,2
33700,1129,826,79,0,3,57,5
33701,1204,244,82,5,1,87,4
33702,1049,784,57,3,2,75,3
33703,21,526,2,0,3,59,1
33704,108,386,37,3,1,99,2
33705,2351,221,27,5,2,69,3
33706,2062,871,57,1,1,61,3
33707,1588,16,45,0,2,54,4
33708,262,337,81,4,0,91,2
33709,1332,309,13,0,3,84,4
33710,385,660,79,4,2,90,4
33711,2293,863,9,5,1,96,0
33712,163,670,51,1,1,68,1
33713,1572,300,36,3,2,60,1
33714,687,290,8,0,2,96,5
33715,1440,489,76,5,2,66,4
33716,1951,859,83,3,3,77,4
33717,215,120,64,5,2,61,3
33718,317,12,39,2,2,84,4
33719,1130,796,22,4,0,54,3
33720,1946,537,39,2,3,81,4
33721,1374,462,41,3,0,85,4
33722,2379,263,35,3,0,67,0
33723,214,809,65,4,2,93,4
33724,1887,746,68,2,3,73,0
33725,1503,596,19,3,1,96,0
33726,1409,247,75,1,1,82,0
33727,1507,56,35,1,0,95,5
33728,1404,460,10,4,2,95,2
33729,730,10,61,5,3,72,3
33730,595,279,7,3,0,61,4
33731,845,537,21,4,0,98,3
33732,2429,514,81,1,1,74,1
33733,1580,361,33,4,1,67,4
33734,422,914,44,5,0,56,0
33735,1263,909,68,5,2,54,4
33736,314,411,39,4,0,79,4
33737,1010,897,68,0,1,56,5
33738,605,566,54,4,2,91,5
33739,863,700,87,1,3,58,3
33740,105,556,76,3,2,54,1
33741,287,747,8,0,2,100,1
33742,767,558,89,1,0,73,2
33743,263,209,90,0,0,91,0
33744,2353,713,20,3,2,84,2
33745,2308,385,47,2,2,54,4
33746,386,28,58,5,2,91,1
33747,2183,141,13,2,2,89,1
33748,364,259,13,4,0,86,3
33749,2371,721,74,5,3,86,4
33750,1057,899,67,5,0,60,3
33751,2269,222,67,2,3,93,5
33752,2111,15,55,2,3,60,1
33753,2051,498,56,1,2,80,2
33754,1324,78,22,1,3,84,3
33755,224,117,21,2,0,72,4
33756,1453,880,20,4,0,90,3
33757,2088,912,38,3,3,100,1
33758,1313,364,19,3,0,54,4
33759,2461,4,32,0,3,63,1
33760,627,277,26,4,1,70,3
33761,802,143,73,3,0,66,5
33762,338,868,90,0,1,95,4
33763,1590,319,84,0,2,54,4
33764,2130,577,77,2,1,88,5
33765,366,46,4,5,1,76,0
33766,2084,657,47,0,2,55,1
33767,2317,492,56,4,1,84,2
33768,1973,411,53,2,0,98,0
33769,1491,292,33,5,0,93,3
33770,347,544,33,2,2,84,5
33771,1264,206,83,1,2,74,5
33772,826,582,67,1,1,63,1
33773,2005,535,0,4,2,77,5
33774,2409,866,12,1,0,92,3
33775,2300,337,49,2,2,84,3
33776,695,288,5,3,1,71,1
33777,1827,756,64,2,2,75,1
33778,1746,100,41,3,1,66,3
33779,1661,47,52,3,2,73,4
33780,2115,364,60,0,1,83,2
33781,50,581,0,0,1,88,5
33782,2024,778,61,1,2,87,1
33783,162,849,10,2,2,81,2
33784,900,601,57,3,0,58,0
33785,1199,159,24,2,1,66,0
33786,245,404,1,4,1,75,5
33787,1013,359,8,1,0,76,1
33788,1739,669,85,5,3,84,0
33789,243,603,48,2,2,91,4
33790,2293,411,56,0,0,59,3
33791,95,298,39,3,3,89,1
33792,1883,221,75,1,2,100,3
33793,335,624,46,5,1,88,4
33794,757,352,56,2,2,96,4
33795,1379,787,30,4,3,81,4
33796,263,553,45,2,3,92,3
33797,2062,522,67,2,0,75,5
33798,1164,860,86,5,2,99,1
33799,1261,365,44,5,2,82,1
33800,179,350,55,5,3,92,4
33801,255,683,51,0,2,98,1
33802,1136,791,86,3,0,67,1
33803,1428,218,28,1,1,76,1
33804,1736,37,43,3,3,51,4
33805,357,860,42,4,0,99,2
33806,1039,242,44,0,2,72,5
33807,1280,89,51,1,1,69,1
33808,2158,63,77,0,3,86,2
33809,1580,475,83,3,1,96,2
33810,479,704,39,1,3,54,1
33811,1581,6,36,1,0,65,3
33812,565,793,68,2,2,90,0
33813,273,686,81,5,2,86,4
33814,1709,871,54,4,1,86,3
33815,2341,901,76,3,0,84,1
33816,159,524,72,5,3,70,0
33817,640,398,48,5,2,97,2
33818,491,169,61,2,1,66,5
33819,2477,765,74,2,3,53,4
33820,640,261,89,0,2,57,3
33821,1207,320,48,0,0,60,2
33822,1450,389,23,4,0,58,0
33823,1045,460,82,4,1,60,0
33824,2073,649,25,4,2,52,0
33825,34,401,26,0,2,63,2
33826,2344,730,33,1,2,95,5
33827,2092,494,11,3,2,90,5
33828,272,886,23,0,0,53,1
33829,1935,592,2,4,3,60,5
33830,242,504,77,2,0,51,0
33831,772,737,72,5,3,82,5
33832,2318,29,71,2,1,69,4
33833,2059,15,69,1,3,56,3
33834,970,805,83,5,3,81,5
33835,35,216,40,1,2,64,3
33836,2309,580,22,5,2,65,5
33837,1686,917,77,0,3,78,1
33838,2042,62,15,1,3,90,4
33839,291,302,58,1,3,60,0
33840,1505,88,58,4,2,80,0
