GoalID,MatchID,PlayerID,TeamID,Minute
2495,1128,308,38,31
2496,1918,163,32,84
2497,2019,484,17,84
2498,1710,527,36,30
2499,771,117,30,72
2500,18,626,19,76
2501,521,405,36,21
2502,67,341,5,4
2503,2153,920,7,38
2504,156,871,32,85
2505,1916,503,26,4
2506,2095,319,1,23
2507,305,279,13,80
2508,1780,654,20,6
2509,2404,231,18,27
2510,489,41,40,77
2511,63,21,5,41
2512,1057,226,7,38
2513,591,47,36,32
2514,1549,622,7,45
2515,2405,198,6,65
2516,1508,116,2,16
2517,1228,881,19,59
2518,2340,446,8,63
2519,476,698,38,61
2520,553,70,2,12
2521,546,898,25,36
2522,2049,461,40,90
2523,551,593,27,89
2524,2437,546,7,53
2525,1354,272,14,70
2526,203,150,14,72
2527,1500,419,10,36
2528,1555,723,31,39
2529,1462,465,29,45
2530,1052,408,28,69
2531,2196,99,20,62
2532,2440,571,18,81
2533,1563,297,20,47
2534,2203,639,33,90
2535,103,886,2,83
2536,2135,711,25,55
2537,232,586,10,54
2538,915,162,10,33
2539,2130,797,9,27
2540,1015,42,30,75
2541,2092,445,38,33
2542,1794,675,34,81
2543,133,193,5,18
2544,230,903,39,13
2545,83,262,30,37
2546,1747,66,11,66
2547,1045,14,25,84
2548,239,918,23,10
2549,1028,160,37,62
2550,718,527,31,70
2551,353,486,10,25
2552,2029,720,7,32
2553,893,168,25,88
2554,499,409,30,33
2555,2147,720,1,2
2556,1984,598,2,69
2557,1515,660,27,67
2558,383,800,11,16
2559,110,834,40,80
2560,535,894,6,62
2561,664,836,3,42
2562,2133,821,35,10
2563,52,244,31,22
2564,410,241,17,89
2565,2105,531,40,19
2566,490,396,15,27
2567,748,219,25,83
2568,1797,545,11,3
2569,1588,199,3,52
2570,811,851,23,29
2571,593,215,35,3
2572,2405,139,6,71
2573,2120,59,5,1
2574,2195,245,1,11
2575,499,813,21,57
2576,1873,835,20,22
2577,1708,481,29,86
2578,208,883,31,46
2579,418,799,12,86
2580,1519,772,26,21
2581,2150,65,20,81
2582,521,192,19,21
2583,1449,823,9,39
2584,1257,731,23,3
2585,229,681,37,79
2586,2007,398,20,12
2587,1933,880,22,30
2588,2062,403,6,26
2589,7,59,9,6
2590,1269,740,29,3
2591,2003,663,33,49
2592,2226,288,34,12
2593,840,180,2,36
2594,2061,300,39,46
2595,826,177,2,34
2596,1016,13,39,30
2597,1816,93,30,15
2598,228,367,14,81
2599,1720,784,28,76
2600,277,301,21,29
2601,800,505,25,21
2602,1989,558,15,37
2603,32,553,32,24
2604,370,310,26,8
2605,268,325,12,60
2606,384,817,24,27
2607,626,414,23,89
2608,881,140,19,49
2609,2179,358,27,17
2610,749,64,13,53
2611,762,641,24,17
2612,2093,219,20,75
2613,922,253,22,37
2614,172,629,27,80
2615,1738,325,28,56
2616,964,821,4,3
2617,60,8,10,53
2618,2039,762,2,84
2619,2092,343,10,6
2620,408,11,30,55
2621,624,582,29,84
2622,2472,809,6,23
2623,1092,349,16,16
2624,412,401,39,23
2625,961,640,36,61
2626,863,897,32,80
2627,672,2,6,55
2628,736,885,25,64
2629,1801,893,6,73
2630,687,882,17,54
2631,2497,253,27,47
2632,2028,920,25,86
2633,1801,444,4,28
2634,339,587,19,53
2635,185,866,16,17
2636,347,314,36,28
2637,1214,840,17,72
2638,1442,118,4,85
2639,1119,177,23,1
2640,1889,24,36,69
2641,409,164,30,26
2642,1016,641,4,32
2643,517,371,21,38
2644,967,64,38,7
2645,2174,10,1,30
2646,880,584,29,34
2647,795,442,1,63
2648,2286,284,38,19
2649,2393,766,27,10
2650,27,348,17,38
2651,2151,727,13,54
2652,1703,40,30,5
2653,2325,172,34,20
2654,2185,752,31,80
2655,1118,646,23,59
2656,13,134,19,20
2657,1119,517,1,6
2658,694,161,21,3
2659,1763,201,6,89
2660,422,512,24,29
2661,668,644,29,4
2662,2119,680,28,54
2663,289,598,7,46
2664,256,630,2,10
2665,1707,367,6,13
2666,648,727,13,46
2667,1171,463,15,88
2668,246,111,26,20
2669,1968,412,25,50
2670,2292,345,10,70
2671,922,897,39,46
2672,1496,711,20,70
2673,2283,629,7,13
2674,2330,868,1,9
2675,286,80,15,11
2676,1788,705,35,73
2677,849,751,6,35
2678,327,534,5,36
2679,429,625,18,45
2680,798,548,7,59
2681,488,906,29,50
2682,822,24,12,34
2683,1008,778,9,39
2684,1142,510,25,52
2685,273,254,28,45
2686,470,715,38,17
2687,2263,730,37,41
2688,419,16,18,77
2689,979,536,21,31
2690,902,819,21,68
2691,1819,285,25,47
2692,1592,120,39,28
2693,1178,128,2,2
2694,1432,538,19,57
2695,447,237,25,21
2696,1483,82,3,88
2697,1390,812,39,38
2698,964,794,6,68
2699,148,676,35,74
2700,892,312,15,82
2701,2191,312,17,48
2702,2116,856,27,81
2703,1452,223,22,32
2704,590,918,30,68
2705,1265,659,30,20
2706,2186,621,21,26
2707,1744,26,1,61
2708,1188,489,22,30
2709,1728,160,26,39
2710,1849,815,37,54
2711,1263,620,8,86
2712,612,908,23,8
2713,312,731,18,57
2714,47,192,16,13
2715,37,322,33,77
2716,486,242,16,90
2717,1724,128,28,79
2718,200,270,27,71
2719,2078,182,31,29
2720,1805,294,18,63
2721,999,142,22,20
2722,503,830,29,10
2723,630,36,25,64
2724,2033,39,18,5
2725,2263,411,17,73
2726,661,215,5,11
2727,1360,505,4,35
2728,2103,106,10,15
2729,624,631,19,64
2730,1520,275,11,9
2731,752,629,33,25
2732,1838,193,37,83
2733,592,722,38,84
2734,394,99,23,28
2735,2222,461,37,16
2736,1893,222,38,85
2737,1759,38,6,14
2738,823,472,2,90
2739,872,795,30,69
2740,2348,257,10,41
2741,1548,404,33,86
2742,647,794,4,85
2743,1828,524,20,83
2744,2021,550,23,39
2745,2421,827,21,7
2746,1324,319,14,15
2747,1141,310,29,15
2748,620,551,17,65
2749,2270,782,28,73
2750,2476,434,28,80
2751,895,530,19,24
2752,633,782,26,11
2753,1796,452,3,39
2754,1715,172,25,22
2755,1314,11,20,65
2756,431,852,26,5
2757,1539,336,23,27
2758,360,760,19,45
2759,1322,844,18,53
2760,711,96,36,79
2761,875,870,38,66
2762,709,568,34,45
2763,339,139,31,1
2764,222,456,32,80
2765,1969,458,16,77
2766,1392,184,30,87
2767,547,729,16,33
2768,2382,589,3,71
2769,405,533,24,66
2770,2080,849,23,60
2771,1731,185,28,28
2772,1073,463,19,37
2773,1472,397,16,65
2774,411,594,18,87
2775,148,821,24,70
2776,2228,817,13,53
2777,631,307,33,35
2778,1886,106,10,40
2779,1318,645,2,4
2780,1187,874,13,40
2781,1032,308,29,14
2782,1628,699,7,22
2783,1375,750,37,41
2784,1486,696,35,52
2785,1241,735,15,29
2786,1355,697,37,20
2787,399,203,19,73
2788,801,809,40,55
2789,2435,481,28,75
2790,1836,468,20,72
2791,128,447,17,57
2792,542,166,5,38
2793,360,118,17,36
2794,2183,871,21,1
2795,1784,479,14,9
2796,1607,481,15,25
2797,104,420,22,73
2798,1817,188,31,57
2799,2147,658,33,55
2800,2355,244,16,32
2801,600,135,12,7
2802,2234,34,21,2
2803,477,179,37,26
2804,2342,535,16,14
2805,2334,670,35,26
2806,1971,633,38,8
2807,867,460,15,21
2808,1552,452,10,43
2809,829,823,2,25
2810,67,819,22,63
2811,1510,456,6,55
2812,257,598,24,45
2813,180,125,8,37
2814,226,435,25,70
2815,2388,811,12,29
2816,1654,583,21,5
2817,825,733,36,51
2818,101,503,1,79
2819,642,274,2,19
2820,1557,587,8,48
2821,434,813,2,41
2822,963,565,10,10
2823,813,618,31,70
2824,2367,289,3,3
2825,1586,433,21,69
2826,2317,22,25,17
2827,1228,447,34,20
2828,345,531,16,37
2829,831,363,18,64
2830,1242,84,20,30
2831,489,53,35,35
2832,836,721,2,30
2833,412,333,4,69
2834,810,529,4,35
2835,2172,29,26,10
2836,2320,428,38,14
2837,1724,714,15,82
2838,2012,615,25,87
2839,857,293,34,53
2840,1302,585,37,71
2841,249,299,15,31
2842,1734,811,33,48
2843,319,902,17,30
2844,565,600,27,83
2845,618,87,34,25
2846,561,816,27,15
2847,272,518,31,88
2848,2085,779,26,83
2849,1495,117,1,14
2850,1221,465,11,56
2851,2173,116,30,86
2852,1648,599,23,80
2853,2307,522,29,8
2854,1984,830,24,65
2855,2049,868,37,30
2856,581,180,23,65
2857,2286,286,14,55
2858,1069,510,30,76
2859,1046,399,17,70
2860,1100,828,30,67
2861,1959,530,19,67
2862,1770,538,30,21
2863,2006,654,1,23
2864,1467,913,5,46
2865,505,301,33,9
2866,2403,804,17,86
2867,1988,544,3,47
2868,818,720,19,31
2869,155,46,23,67
2870,1670,578,26,46
2871,379,312,7,46
2872,480,18,39,90
2873,1906,402,18,71
2874,1161,15,15,80
2875,178,825,15,55
2876,2228,456,8,23
2877,418,896,24,34
2878,1754,13,23,52
2879,113,128,28,9
2880,626,263,17,59
2881,1883,131,38,30
2882,1197,892,20,43
2883,1992,117,36,82
2884,835,97,38,41
2885,577,8,39,60
2886,2483,221,26,29
2887,1276,290,1,78
2888,1880,548,22,81
2889,60,736,34,38
2890,2009,841,1,19
2891,1606,755,36,56
2892,1700,427,32,12
2893,1528,614,18,73
2894,890,471,38,55
2895,495,643,18,82
2896,310,82,24,7
2897,431,876,12,90
2898,1723,34,2,60
2899,2040,107,15,35
2900,2283,348,6,74
2901,1323,91,8,85
2902,660,839,12,7
2903,226,839,1,86
2904,15,193,19,10
2905,1758,890,19,51
2906,709,850,34,64
2907,256,70,14,37
2908,1021,616,24,59
2909,1876,622,18,65
2910,2207,669,9,66
2911,681,209,38,55
2912,16,330,6,85
2913,1204,473,30,43
2914,2282,683,2,83
2915,1915,533,38,20
2916,1190,286,27,54
2917,1228,125,38,22
2918,382,154,36,21
2919,968,743,18,8
2920,345,708,16,53
2921,2481,286,30,30
2922,467,544,26,45
2923,161,23,3,45
2924,1410,16,35,81
2925,355,915,11,78
2926,1708,634,35,37
2927,337,899,9,54
2928,2300,582,4,27
2929,1741,755,38,44
2930,1649,738,34,64
2931,1638,374,32,22
2932,2175,283,14,35
2933,895,676,35,19
2934,994,438,24,22
2935,322,418,21,49
2936,1078,419,20,38
2937,1497,870,2,14
2938,1573,747,12,81
2939,2302,120,36,87
2940,1575,438,19,70
2941,780,21,14,21
2942,357,609,34,19
2943,2304,20,18,26
2944,663,788,8,40
2945,838,426,34,9
2946,275,161,6,25
2947,1276,50,20,41
2948,2395,684,37,15
2949,2172,298,36,2
2950,2348,708,4,42
2951,1599,504,34,39
2952,158,19,26,57
2953,210,519,18,51
2954,1557,129,25,29
2955,757,428,7,26
2956,2352,259,39,2
2957,913,168,15,21
2958,2451,170,2,16
2959,2292,360,20,40
2960,1291,232,34,12
2961,1091,233,36,7
2962,1659,291,3,29
2963,1854,536,11,42
2964,80,579,10,61
2965,1019,139,4,76
2966,253,264,11,19
2967,1373,517,39,35
2968,831,707,40,47
2969,2237,391,18,2
2970,2081,116,31,35
2971,1505,149,16,81
2972,118,317,14,59
2973,606,333,30,70
2974,2063,630,2,15
2975,1045,542,25,47
2976,1043,314,39,35
2977,807,473,16,41
2978,1459,728,8,56
2979,901,834,40,72
2980,325,200,18,74
2981,1967,384,26,76
2982,422,841,35,50
2983,1822,548,19,39
2984,1190,919,28,4
2985,348,839,8,44
2986,2001,689,3,11
2987,748,450,38,80
2988,74,284,36,74
2989,1134,780,25,48
2990,869,444,2,9
2991,41,840,26,11
2992,2163,695,14,25
2993,519,331,21,54
2994,1732,714,30,62
2995,244,415,9,14
2996,968,184,37,73
2997,1945,806,31,34
2998,1709,47,4,13
2999,1485,424,20,73
3000,1252,25,26,71
3001,1051,300,25,42
3002,1050,741,35,37
3003,578,374,17,72
3004,2269,110,22,54
3005,2452,481,21,90
3006,660,33,27,8
3007,67,117,2,31
3008,1769,862,35,40
3009,1578,691,5,71
3010,264,615,28,15
3011,619,107,35,65
3012,458,352,32,16
3013,577,94,22,21
3014,1881,652,37,25
3015,8,156,7,71
3016,1261,466,32,71
3017,697,572,26,4
3018,1492,582,35,66
3019,1356,539,23,79
3020,1628,67,1,74
3021,2082,205,14,40
3022,1518,742,32,76
3023,2362,114,2,74
3024,1171,213,2,70
3025,1787,537,28,59
3026,1266,860,20,8
3027,689,785,6,69
3028,355,408,21,24
3029,1400,62,15,85
3030,1307,756,38,82
3031,206,264,6,40
3032,1338,314,23,9
3033,1312,153,30,88
3034,2294,505,19,26
3035,1883,75,19,71
3036,742,538,15,41
3037,1170,422,4,25
3038,1068,315,18,70
3039,2415,908,25,79
3040,1083,561,24,58
3041,1696,46,10,21
3042,2405,185,20,25
3043,1581,268,10,49
3044,834,178,24,40
3045,798,719,36,54
3046,1620,524,38,18
3047,1234,620,20,2
3048,2445,230,35,51
3049,2497,210,35,80
3050,2039,597,35,78
3051,428,447,9,18
3052,1406,605,31,44
3053,654,851,10,19
3054,1509,632,40,12
3055,482,622,25,40
3056,2472,358,33,62
3057,2410,786,18,59
3058,850,779,15,75
3059,363,316,9,39
3060,1098,658,22,35
3061,969,443,20,7
3062,894,591,39,84
3063,261,177,8,26
3064,348,132,31,85
3065,276,72,5,4
3066,956,394,35,30
3067,2348,733,17,8
3068,913,718,2,4
3069,732,696,10,88
3070,1394,570,19,54
3071,2067,326,3,29
3072,925,124,2,89
3073,2178,417,29,17
3074,1833,460,31,81
3075,485,212,22,47
3076,906,364,16,7
3077,2129,482,24,55
3078,2104,816,16,39
3079,1864,697,25,41
3080,2168,232,17,42
3081,2157,663,18,50
3082,2493,795,1,77
3083,1048,217,19,11
3084,977,273,22,43
3085,455,891,18,55
3086,652,550,23,38
3087,1956,450,40,59
3088,328,434,38,46
3089,1938,532,5,47
3090,2042,334,25,61
3091,896,839,28,64
3092,107,256,6,79
3093,199,754,7,86
3094,900,634,6,27
3095,770,364,22,72
3096,197,608,31,37
3097,2284,887,13,6
3098,141,317,8,83
3099,2207,841,24,30
3100,2442,755,4,3
3101,2105,315,10,19
3102,575,375,25,42
3103,1049,480,19,90
3104,1065,225,38,39
3105,1937,329,2,35
3106,165,677,32,73
3107,35,102,12,49
3108,1102,80,19,64
3109,1191,655,24,16
3110,1969,181,36,82
3111,1203,147,37,66
3112,2185,528,17,71
3113,2331,688,24,28
3114,1707,591,1,60
3115,2449,454,14,7
3116,1813,305,21,74
3117,831,886,5,57
3118,1894,104,9,52
3119,1826,857,1,51
3120,1546,230,35,64
3121,2197,213,11,27
3122,1107,173,25,6
3123,145,596,31,30
3124,268,684,9,73
3125,615,556,33,20
3126,2192,82,13,4
3127,1873,787,20,71
3128,388,246,26,51
3129,1299,792,12,47
3130,2152,896,5,80
3131,698,799,22,36
3132,268,914,36,80
3133,1284,426,19,35
3134,643,192,8,6
3135,1778,164,4,59
3136,2473,403,27,12
3137,1764,799,31,52
3138,327,557,8,30
3139,2275,162,19,21
3140,1247,280,16,90
3141,749,801,21,56
3142,1110,499,40,72
3143,2042,228,1,74
3144,502,462,30,36
3145,173,909,33,70
3146,1572,120,33,37
3147,929,518,9,48
3148,565,69,24,55
3149,1466,841,3,14
3150,2325,216,21,76
3151,1145,357,26,54
3152,718,292,32,34
3153,25,484,7,2
3154,750,362,40,69
3155,2366,597,21,70
3156,836,463,11,50
3157,2344,622,25,58
3158,733,146,32,50
3159,2019,405,9,7
3160,1716,624,14,58
3161,696,98,26,20
3162,130,759,23,71
3163,1045,694,14,16
3164,2486,600,37,55
3165,111,477,7,42
3166,2350,849,7,11
3167,1771,289,28,3
3168,1539,786,22,4
3169,171,76,5,40
3170,1552,402,29,82
3171,1584,677,10,24
3172,1399,665,4,48
3173,72,34,14,12
3174,13,21,4,66
3175,1265,899,6,22
3176,1383,70,28,85
3177,215,132,22,83
3178,476,253,40,11
3179,2139,779,19,73
3180,950,909,25,90
3181,509,289,13,27
3182,2341,506,9,55
3183,644,269,32,58
3184,1507,795,18,61
3185,2494,703,30,59
3186,2047,217,4,46
3187,572,83,32,85
3188,1937,14,3,31
3189,1209,622,5,73
3190,1776,271,16,39
3191,241,731,27,32
3192,814,875,18,30
3193,403,600,27,27
3194,852,458,37,32
3195,864,406,40,62
3196,2057,106,25,3
3197,202,515,2,70
3198,162,199,20,55
3199,138,804,25,72
3200,1717,479,40,30
3201,174,267,37,78
3202,1490,766,1,53
3203,1176,525,28,86
3204,2342,342,1,2
3205,1000,61,5,2
3206,154,668,26,21
3207,787,841,32,45
3208,1504,539,2,17
3209,220,884,28,7
3210,1629,424,32,55
3211,45,25,6,61
3212,2054,816,4,70
3213,680,756,29,24
3214,751,868,21,83
3215,2227,260,38,13
3216,1895,605,37,62
3217,2147,481,34,77
3218,2374,196,25,82
3219,1402,77,8,29
3220,136,21,9,87
3221,10,69,17,7
3222,972,353,27,43
3223,548,142,10,84
3224,716,124,12,73
3225,745,793,17,6
3226,927,62,9,12
3227,2486,270,28,58
3228,623,249,7,62
3229,232,903,18,89
3230,152,355,39,59
3231,877,367,36,60
3232,807,695,30,71
3233,2487,829,2,77
3234,2461,343,36,26
3235,971,201,33,23
3236,1854,600,33,83
3237,1598,221,14,79
3238,1709,803,21,10
3239,2476,40,10,23
3240,1175,756,8,89
3241,957,885,28,75
3242,1160,298,14,1
3243,2295,587,40,58
3244,1473,11,18,1
3245,1658,377,15,32
3246,2123,193,30,26
3247,1181,769,8,74
3248,1834,500,7,25
3249,881,473,22,1
3250,1839,556,40,59
3251,1124,516,30,67
3252,2413,346,37,63
3253,1218,198,15,36
3254,658,521,18,37
3255,413,197,28,78
3256,1458,651,35,90
3257,1033,521,28,8
3258,210,845,1,62
3259,2265,800,8,4
3260,1224,852,25,51
3261,688,38,25,33
3262,2430,426,1,68
3263,1637,652,14,62
3264,1020,219,1,69
3265,2463,464,15,58
3266,678,160,23,65
3267,2272,789,23,2
3268,61,392,21,63
3269,1069,332,14,30
3270,55,69,16,33
3271,1203,586,21,69
3272,1733,916,10,84
3273,2444,831,26,7
3274,1987,115,13,24
3275,2181,360,16,74
3276,1995,244,30,43
3277,2455,167,5,56
3278,858,593,9,26
3279,13,864,16,71
3280,759,290,29,37
3281,345,594,19,36
3282,1261,46,34,42
3283,2156,57,39,3
3284,1994,635,31,20
3285,890,703,3,30
3286,1780,495,20,64
3287,1638,773,6,24
3288,2040,503,3,41
3289,1092,205,35,19
3290,1286,680,17,73
3291,8,138,24,43
3292,1301,136,40,46
3293,1127,244,5,1
3294,1286,633,18,88
3295,2116,513,1,25
3296,1567,190,27,58
3297,1466,337,7,41
3298,459,152,38,16
3299,617,477,38,27
3300,1391,655,25,38
3301,2310,67,1,89
3302,1331,449,28,61
3303,140,186,30,8
3304,2459,492,20,27
3305,1117,559,17,54
3306,1560,100,27,22
3307,610,834,12,63
3308,812,321,24,52
3309,1214,188,38,65
3310,756,449,29,66
3311,1964,312,1,23
3312,2500,371,22,5
3313,270,895,30,59
3314,1091,805,24,49
3315,2476,577,35,77
3316,2312,497,24,69
3317,1371,221,32,66
3318,67,783,25,5
3319,2143,429,26,7
3320,2417,869,35,8
3321,2459,201,23,9
3322,2289,800,20,38
3323,2477,434,18,64
3324,1555,199,23,52
3325,1308,894,9,78
3326,826,894,2,39
3327,877,792,27,37
3328,1437,760,30,81
3329,2165,294,2,15
3330,1247,474,23,75
3331,1061,873,25,70
3332,201,491,4,25
3333,2493,182,14,78
3334,729,159,25,27
3335,1929,6,31,19
3336,840,900,11,71
3337,1150,780,16,54
3338,1968,216,5,39
3339,1663,751,9,73
3340,151,398,12,26
3341,1976,626,27,19
3342,1830,129,27,62
3343,912,315,33,18
3344,57,820,21,58
3345,1944,217,3,72
3346,2412,622,29,13
3347,2460,222,36,62
3348,1588,138,24,18
3349,810,816,6,69
3350,2032,79,4,14
3351,1502,597,27,55
3352,457,597,20,11
3353,624,8,6,24
3354,41,174,37,90
3355,22,348,33,6
3356,692,78,4,9
3357,679,185,9,5
3358,508,529,29,31
3359,80,325,9,65
3360,2128,693,15,11
3361,2085,888,13,80
3362,1594,477,10,6
3363,173,801,37,39
3364,1296,370,12,31
3365,1688,805,27,49
3366,547,548,24,44
3367,1410,204,31,1
3368,1652,359,27,21
3369,280,509,24,70
3370,68,81,29,74
3371,1456,894,30,74
3372,437,220,17,19
3373,1761,307,7,10
3374,1157,716,10,70
3375,2324,857,26,64
3376,2414,241,1,43
3377,2469,846,33,75
3378,272,471,16,33
3379,700,174,10,66
3380,616,756,7,12
3381,895,882,6,67
3382,1893,438,31,81
3383,1409,888,25,30
3384,189,597,13,40
3385,1811,60,23,23
3386,464,210,34,17
3387,2499,305,12,39
3388,2261,458,37,13
3389,2237,51,24,26
3390,1155,917,18,41
3391,1285,896,18,7
3392,527,61,5,8
3393,1721,95,34,57
3394,324,582,4,11
3395,636,153,19,76
3396,1915,219,18,7
3397,1522,221,19,8
3398,1673,242,4,88
3399,754,157,10,60
3400,97,93,20,13
3401,2280,641,35,39
3402,1112,734,28,36
3403,1997,774,6,39
3404,1319,757,11,62
3405,2241,139,29,2
3406,593,632,10,34
3407,946,105,37,14
3408,872,325,29,73
3409,2148,778,8,24
3410,1746,629,36,77
3411,298,219,15,59
3412,2397,618,24,55
3413,1436,428,23,31
3414,1560,684,21,42
3415,512,701,25,70
3416,2408,50,24,8
3417,329,271,15,2
3418,742,5,32,79
3419,2478,690,23,70
3420,2192,763,28,79
3421,620,512,20,24
3422,1569,201,20,20
3423,860,243,36,78
3424,1664,69,5,74
3425,173,595,37,2
3426,278,495,40,70
3427,1956,616,39,20
3428,706,474,6,4
3429,961,496,25,23
3430,9,532,31,87
3431,390,628,6,2
3432,2050,760,12,23
3433,1279,863,19,90
3434,462,480,6,84
3435,1136,11,11,50
3436,44,742,31,66
3437,574,502,13,34
3438,2050,230,14,28
3439,1261,319,4,32
3440,953,901,40,38
3441,1916,689,14,68
3442,2480,184,40,33
3443,1759,785,27,71
3444,1991,88,19,48
3445,737,37,11,1
3446,1515,847,29,46
3447,446,829,27,15
3448,1540,134,33,42
3449,1033,749,16,57
3450,876,674,32,6
3451,1724,419,21,64
3452,2436,913,23,81
3453,1212,22,30,30
3454,830,798,14,41
3455,2287,618,5,61
3456,136,494,13,63
3457,634,696,33,28
3458,2255,707,17,81
3459,724,9,18,47
3460,2490,803,7,4
3461,355,322,6,8
3462,2384,851,30,28
3463,1809,493,33,33
3464,1337,703,39,61
3465,1771,777,13,77
3466,2463,791,16,4
3467,1115,895,12,28
3468,798,407,12,83
3469,2319,628,19,86
3470,2015,572,9,16
3471,2088,640,30,60
3472,360,853,31,10
3473,620,334,38,42
3474,665,699,39,20
3475,1163,755,14,26
3476,1333,36,19,65
3477,1098,510,37,73
3478,592,187,13,76
3479,603,709,17,37
3480,1943,429,29,20
3481,1911,306,36,29
3482,107,140,24,80
3483,2379,46,5,14
3484,1904,49,24,24
3485,2461,211,30,20
3486,387,368,8,59
3487,916,812,19,5
3488,1840,74,25,46
3489,157,283,12,3
3490,987,344,21,12
3491,340,309,17,43
3492,442,106,16,53
3493,1944,219,10,60
3494,724,717,32,21
3495,1190,538,39,48
3496,568,501,14,32
3497,487,448,11,8
3498,2206,224,10,30
3499,1229,564,21,83
3500,87,674,34,38
3501,408,23,23,1
3502,1683,814,18,81
3503,692,795,22,30
3504,192,796,8,80
3505,1493,761,30,12
3506,1825,32,6,28
3507,484,138,8,47
3508,360,823,27,14
3509,70,843,18,39
3510,2150,372,26,27
3511,610,215,37,21
3512,104,132,2,4
3513,942,481,37,38
3514,112,38,40,26
3515,2287,365,21,31
3516,955,4,35,32
3517,1219,29,6,44
3518,815,208,19,76
3519,293,675,3,40
3520,76,661,3,79
3521,912,721,12,33
3522,57,627,8,82
3523,786,57,4,82
3524,128,442,3,65
3525,2155,324,30,7
3526,2176,818,38,57
3527,1573,423,18,26
3528,1768,789,9,17
3529,1105,261,2,63
3530,832,349,26,35
3531,1679,851,6,10
3532,1034,364,23,80
3533,2051,203,19,90
3534,1799,63,30,1
3535,2370,782,24,87
3536,482,368,17,78
3537,2432,434,9,50
3538,2176,332,1,37
3539,610,826,10,47
3540,966,281,29,18
3541,448,316,22,20
3542,2342,911,28,25
3543,333,143,18,29
3544,320,389,37,88
3545,55,883,28,6
3546,1800,165,17,72
3547,2034,357,16,12
3548,2234,244,19,33
3549,1058,264,4,22
3550,2377,769,13,65
3551,2218,376,37,29
3552,2164,431,19,40
3553,2299,95,3,51
3554,2453,466,21,15
3555,73,797,30,77
3556,404,913,31,24
3557,2222,653,40,63
3558,2472,919,6,38
3559,692,153,21,20
3560,301,261,12,8
3561,2026,557,40,55
3562,323,717,34,1
3563,1929,470,33,74
3564,2246,332,6,39
3565,296,782,2,40
3566,1744,613,27,18
3567,519,143,25,24
3568,732,33,24,70
3569,2458,339,2,28
3570,719,386,38,87
3571,1870,262,13,59
3572,91,566,9,17
3573,1497,867,24,28
3574,826,95,31,41
3575,1653,417,36,48
3576,108,645,5,83
3577,196,781,27,86
3578,10,387,12,33
3579,620,893,26,23
3580,1146,886,22,46
3581,917,580,8,36
3582,156,283,25,75
3583,1491,813,21,19
3584,2365,673,32,13
3585,1172,621,26,25
3586,1461,434,35,24
3587,994,303,17,7
3588,217,864,34,57
3589,1777,592,4,24
3590,1694,455,8,90
3591,691,403,35,66
3592,1524,449,17,28
3593,1630,470,7,37
3594,2174,851,12,26
3595,866,38,16,43
3596,1969,308,23,5
3597,2370,305,30,35
3598,1043,512,28,21
3599,2047,364,13,50
3600,1324,274,4,67
3601,2284,750,16,34
3602,406,173,20,37
3603,2340,351,34,47
3604,783,201,15,69
3605,1017,705,2,3
3606,672,773,37,23
3607,2346,453,28,86
3608,449,265,19,14
3609,885,648,23,56
3610,1215,117,15,81
3611,713,861,32,38
3612,27,360,12,3
3613,827,550,8,73
3614,326,395,31,11
3615,2245,2,15,11
3616,584,644,3,2
3617,1332,874,27,17
3618,310,602,5,82
3619,985,220,38,37
3620,2164,304,11,14
3621,484,93,2,65
3622,269,79,38,32
3623,1171,428,36,83
3624,54,811,36,62
3625,863,207,24,61
3626,1630,196,30,11
3627,1816,806,10,77
3628,659,518,24,63
3629,1035,293,17,25
3630,850,633,25,65
3631,2375,847,31,50
3632,1920,625,39,31
3633,2255,724,38,47
3634,191,59,11,45
3635,2387,9,39,55
3636,540,224,37,9
3637,53,839,26,21
3638,854,461,14,26
3639,2176,732,28,20
3640,361,19,11,19
3641,523,213,32,89
3642,2500,689,9,59
3643,1041,257,19,2
3644,2370,313,4,59
3645,726,805,17,16
3646,1847,770,20,24
3647,1515,565,36,21
3648,1922,116,36,57
3649,1191,463,25,17
3650,2416,823,7,44
3651,341,549,6,19
3652,555,248,29,18
3653,2441,702,3,29
3654,1937,21,40,64
3655,2063,729,13,82
3656,264,100,14,32
3657,764,698,9,46
3658,1869,573,7,80
3659,2376,6,17,59
3660,1579,788,15,11
3661,1431,201,27,67
3662,1916,347,25,38
3663,1975,599,2,81
3664,1690,637,22,86
3665,83,553,1,72
3666,1774,337,16,58
3667,1973,409,26,72
3668,2226,804,21,79
3669,1986,437,31,43
3670,978,514,36,45
3671,1388,115,8,62
3672,1438,198,26,49
3673,584,746,2,3
3674,1050,145,25,48
3675,227,539,3,79
3676,1371,898,31,43
3677,2182,277,22,88
3678,1052,37,2,37
3679,917,827,27,86
3680,2481,42,29,51
3681,1462,831,2,23
3682,1816,7,19,36
3683,2218,687,23,78
3684,1550,413,9,44
3685,2414,463,26,11
3686,1700,55,27,78
3687,587,668,29,78
3688,2019,679,15,81
3689,1652,251,22,7
3690,454,727,13,31
3691,399,430,35,23
3692,1594,497,14,47
3693,2017,204,28,78
3694,1690,299,29,79
3695,1873,331,10,23
3696,1904,416,36,32
3697,1264,294,34,23
3698,2041,735,25,16
3699,992,223,35,57
3700,1881,311,29,76
3701,910,856,20,41
