TeamStatID,MatchID,TeamID,Possession,Shots,ShotsOnTarget,Fouls
1699,850,28,47.9,13,1,7
1700,850,16,56.9,20,5,9
1701,851,35,50.7,6,1,7
1702,851,34,60.5,8,10,14
1703,852,10,45.8,8,5,6
1704,852,34,52.0,12,5,13
1705,853,16,48.5,5,3,15
1706,853,24,57.2,6,3,7
1707,854,4,49.3,13,4,11
1708,854,17,43.4,9,8,14
1709,855,16,44.3,11,7,11
1710,855,6,41.5,10,6,5
1711,856,12,46.2,15,10,15
1712,856,21,40.0,8,7,10
1713,857,4,50.0,14,10,11
1714,857,7,59.9,19,5,8
1715,858,38,47.2,14,9,8
1716,858,27,53.4,12,8,14
1717,859,14,46.0,6,8,13
1718,859,21,46.6,5,9,11
1719,860,6,40.4,19,2,11
1720,860,33,48.2,12,4,15
1721,861,19,43.5,14,1,7
1722,861,39,54.3,10,1,15
1723,862,32,48.7,18,2,9
1724,862,35,42.1,14,4,15
1725,863,35,58.7,8,1,14
1726,863,37,44.6,11,4,12
1727,864,26,60.0,15,3,14
1728,864,26,55.2,11,1,5
1729,865,27,55.1,5,5,14
1730,865,3,41.1,19,8,5
1731,866,13,59.3,7,3,11
1732,866,23,49.3,7,2,12
1733,867,29,55.1,9,8,10
1734,867,10,48.1,15,10,10
1735,868,30,55.0,20,10,5
1736,868,20,56.7,11,7,10
1737,869,22,48.0,5,0,11
1738,869,20,44.3,11,6,7
1739,870,8,56.0,6,1,12
1740,870,5,58.7,14,3,9
1741,871,34,53.9,13,9,11
1742,871,12,50.4,16,10,6
1743,872,24,58.2,11,7,14
1744,872,40,56.0,15,9,14
1745,873,5,53.6,5,4,5
1746,873,10,58.3,20,1,6
1747,874,10,50.8,15,2,11
1748,874,20,58.5,5,9,8
1749,875,2,43.2,15,5,6
1750,875,34,42.9,13,6,7
1751,876,12,46.0,17,0,10
1752,876,40,50.6,12,7,15
1753,877,31,45.5,18,5,12
1754,877,39,51.2,9,2,10
1755,878,25,42.8,10,4,13
1756,878,26,57.1,9,5,10
1757,879,34,47.4,9,1,10
1758,879,16,47.2,6,5,14
1759,880,1,43.7,6,4,5
1760,880,1,50.5,16,6,9
1761,881,24,59.5,17,9,5
1762,881,37,51.4,19,1,7
1763,882,17,50.6,6,0,13
1764,882,7,56.6,12,7,5
1765,883,27,43.7,10,8,5
1766,883,31,47.9,18,1,11
1767,884,28,60.9,5,10,9
1768,884,38,54.1,13,5,5
1769,885,2,54.5,14,7,7
1770,885,34,55.9,6,4,13
1771,886,27,50.0,6,0,12
1772,886,32,58.6,6,5,9
1773,887,3,46.5,17,4,11
1774,887,12,45.1,18,6,7
1775,888,18,56.7,15,0,8
1776,888,13,46.4,8,7,13
1777,889,3,44.3,11,8,15
1778,889,9,54.4,10,0,13
1779,890,32,60.6,18,5,9
1780,890,28,49.0,12,7,8
1781,891,4,53.8,5,8,11
1782,891,6,40.1,13,10,5
1783,892,31,57.9,20,0,5
1784,892,12,47.3,16,4,13
1785,893,11,44.7,20,10,12
1786,893,23,43.8,18,8,15
1787,894,25,50.1,19,3,11
1788,894,13,57.5,7,3,8
1789,895,37,43.7,5,4,14
1790,895,1,49.8,19,0,14
1791,896,24,59.8,14,10,10
1792,896,20,53.7,7,6,5
1793,897,15,56.2,14,3,5
1794,897,17,59.9,11,0,6
1795,898,35,41.2,7,1,15
1796,898,3,55.5,8,10,5
1797,899,24,51.2,8,1,14
1798,899,21,51.4,17,8,9
1799,900,37,59.8,14,1,7
1800,900,14,54.1,15,5,9
1801,901,31,49.6,10,10,14
1802,901,18,54.5,16,9,6
1803,902,24,48.3,15,9,12
1804,902,37,44.6,6,5,9
1805,903,1,48.3,8,9,5
1806,903,16,60.4,11,6,15
1807,904,4,56.7,18,0,7
1808,904,17,50.9,8,2,8
1809,905,34,44.5,5,3,15
1810,905,18,56.5,8,0,5
1811,906,6,42.4,9,0,15
1812,906,6,47.9,18,7,11
1813,907,24,60.4,6,5,8
1814,907,31,46.5,13,3,8
1815,908,21,47.9,13,5,10
1816,908,9,51.1,5,6,5
1817,909,40,43.8,18,8,5
1818,909,31,41.6,9,9,12
1819,910,12,40.9,20,6,12
1820,910,31,48.0,18,5,10
1821,911,32,44.9,6,3,9
1822,911,33,49.2,13,2,7
1823,912,30,58.3,9,9,8
1824,912,34,48.8,12,5,12
1825,913,29,60.0,15,5,9
1826,913,15,46.3,17,5,12
1827,914,27,56.0,17,1,9
1828,914,39,57.2,11,7,7
1829,915,22,59.6,17,0,7
1830,915,36,46.5,8,7,7
1831,916,8,55.1,10,7,9
1832,916,8,55.9,5,8,10
1833,917,21,49.3,6,6,9
1834,917,24,51.3,8,10,5
1835,918,22,42.7,13,10,5
1836,918,24,59.0,8,2,15
1837,919,26,60.8,12,4,9
1838,919,8,52.0,5,6,12
1839,920,27,59.8,15,4,14
1840,920,39,54.0,10,8,10
1841,921,33,56.9,17,4,13
1842,921,39,44.9,15,2,15
1843,922,35,55.9,8,10,6
1844,922,22,60.6,11,2,10
1845,923,32,48.3,19,10,13
1846,923,8,53.4,8,0,6
1847,924,22,57.0,6,10,14
1848,924,16,60.2,10,6,9
1849,925,22,44.3,5,9,13
1850,925,33,41.2,17,10,11
1851,926,3,57.7,5,4,6
1852,926,9,60.8,20,6,12
1853,927,28,44.9,6,3,5
1854,927,39,46.2,10,3,13
1855,928,19,57.7,10,1,5
1856,928,4,44.3,5,10,12
1857,929,25,59.3,15,0,8
1858,929,31,60.8,11,0,6
1859,930,17,55.6,16,6,9
1860,930,16,53.1,9,8,13
1861,931,3,56.0,17,9,5
1862,931,33,41.9,11,5,14
1863,932,37,53.7,18,2,8
1864,932,6,51.7,6,4,14
1865,933,31,47.7,9,6,11
1866,933,19,51.8,13,8,14
1867,934,8,58.1,7,9,12
1868,934,18,53.7,16,10,12
1869,935,39,54.5,8,9,8
1870,935,9,47.3,10,9,9
1871,936,39,56.5,17,10,7
1872,936,11,41.8,19,7,10
1873,937,6,48.1,15,1,10
1874,937,2,49.2,8,6,7
1875,938,27,48.0,8,4,10
1876,938,26,55.6,18,7,11
1877,939,21,50.7,10,9,5
1878,939,35,57.2,9,7,10
1879,940,7,58.1,14,2,14
1880,940,4,46.7,13,2,9
1881,941,16,60.2,18,7,10
1882,941,14,49.7,7,10,6
1883,942,38,52.8,13,2,5
1884,942,4,53.8,18,7,7
1885,943,6,49.3,16,4,9
1886,943,4,59.8,9,5,9
1887,944,27,51.9,20,9,7
1888,944,31,55.8,11,2,12
1889,945,1,60.5,11,5,6
1890,945,2,55.3,17,6,7
1891,946,29,56.0,20,7,9
1892,946,28,46.5,16,2,8
1893,947,40,55.1,13,5,8
1894,947,4,52.7,19,7,8
1895,948,25,50.3,8,0,15
1896,948,9,45.0,14,0,7
1897,949,11,54.5,11,10,8
1898,949,3,42.7,15,9,6
1899,950,33,51.5,19,5,15
1900,950,19,47.6,9,1,11
1901,951,2,40.7,6,7,14
1902,951,25,55.1,7,8,15
1903,952,11,54.6,20,1,5
1904,952,40,46.9,20,3,14
1905,953,28,42.8,14,7,13
1906,953,25,44.4,19,8,7
1907,954,25,45.2,8,2,13
1908,954,26,47.7,7,5,10
1909,955,27,54.5,6,4,7
1910,955,15,55.0,20,2,5
1911,956,40,42.0,16,8,12
1912,956,31,50.9,11,0,15
1913,957,27,41.7,7,5,9
1914,957,35,47.3,8,8,12
1915,958,18,55.9,10,1,10
1916,958,35,59.2,5,4,8
1917,959,15,52.8,10,3,5
1918,959,36,48.9,6,5,12
1919,960,13,57.2,20,0,10
1920,960,30,58.5,5,0,12
1921,961,24,40.9,19,10,10
1922,961,3,42.0,7,10,10
1923,962,21,43.9,20,2,10
1924,962,14,40.5,17,3,7
1925,963,33,45.4,10,8,10
1926,963,40,42.5,17,7,9
1927,964,28,56.9,13,3,5
1928,964,21,40.1,8,7,7
1929,965,4,58.7,15,9,9
1930,965,14,60.8,11,7,10
1931,966,16,40.4,6,7,10
1932,966,23,43.9,19,5,8
1933,967,40,56.3,7,3,5
1934,967,25,40.3,17,1,5
1935,968,21,43.5,6,3,7
1936,968,14,48.9,5,7,9
1937,969,20,47.1,13,7,5
1938,969,22,49.5,9,10,14
1939,970,28,47.2,12,1,8
1940,970,23,50.1,7,5,9
1941,971,7,43.2,12,3,9
1942,971,11,50.7,5,3,10
1943,972,38,46.8,17,4,11
1944,972,1,60.8,7,6,15
1945,973,10,55.1,8,2,14
1946,973,11,43.6,12,9,5
1947,974,21,56.8,14,0,14
1948,974,29,55.5,19,1,14
1949,975,1,54.0,9,6,5
1950,975,18,55.2,18,6,6
1951,976,31,55.8,16,10,12
1952,976,5,54.7,17,8,11
1953,977,13,47.1,11,4,12
1954,977,36,52.4,11,4,11
1955,978,13,42.8,8,6,12
1956,978,19,56.9,6,0,9
1957,979,38,40.7,20,5,10
1958,979,29,55.2,16,7,10
1959,980,19,44.0,17,10,14
1960,980,34,49.5,9,7,10
1961,981,6,42.0,8,5,14
1962,981,33,57.8,12,7,15
1963,982,20,41.4,17,7,5
1964,982,33,60.2,9,10,15
1965,983,30,59.5,14,1,10
1966,983,17,50.9,20,10,12
1967,984,33,56.8,5,6,10
1968,984,5,45.5,18,0,12
1969,985,5,54.9,9,1,12
1970,985,21,46.6,16,6,5
1971,986,35,54.0,13,7,7
1972,986,2,49.2,10,0,13
1973,987,1,41.1,10,7,15
1974,987,20,43.5,14,9,5
1975,988,12,56.1,16,0,15
1976,988,17,54.4,13,7,14
1977,989,36,55.1,20,7,12
1978,989,26,41.4,10,8,9
1979,990,8,59.8,10,3,8
1980,990,23,58.2,9,4,11
1981,991,13,59.4,11,1,13
1982,991,17,41.1,11,7,13
1983,992,3,42.4,19,2,9
1984,992,23,51.8,20,5,11
1985,993,40,42.8,18,7,5
1986,993,12,53.6,11,6,12
1987,994,24,54.0,13,7,6
1988,994,33,49.1,13,7,11
1989,995,23,40.7,11,1,15
1990,995,25,59.3,20,2,5
1991,996,21,41.7,7,2,5
1992,996,29,55.8,10,1,7
1993,997,32,50.4,11,6,14
1994,997,27,47.1,6,10,13
1995,998,36,44.2,16,1,6
1996,998,29,53.4,19,10,12
1997,999,1,53.4,17,3,11
1998,999,10,46.2,14,8,11
1999,1000,2,42.4,7,10,10
2000,1000,29,51.8,7,9,9
2001,1001,36,53.5,17,0,12
2002,1001,27,57.0,13,1,10
2003,1002,26,45.1,17,4,12
2004,1002,9,40.8,11,4,13
2005,1003,34,42.9,7,3,13
2006,1003,37,51.5,20,9,15
2007,1004,1,49.7,20,9,5
2008,1004,3,51.1,7,4,12
2009,1005,7,50.4,11,1,15
2010,1005,14,45.6,6,9,15
2011,1006,13,49.4,10,2,11
2012,1006,6,52.5,17,10,5
2013,1007,34,60.4,18,10,10
2014,1007,29,46.4,18,6,13
2015,1008,17,57.8,6,0,6
2016,1008,5,50.1,9,9,7
2017,1009,39,57.5,5,9,13
2018,1009,4,42.6,10,3,12
2019,1010,11,53.6,17,3,7
2020,1010,9,49.8,6,9,5
2021,1011,15,54.2,7,9,8
2022,1011,38,57.6,16,7,9
2023,1012,11,45.6,7,1,9
2024,1012,13,55.6,7,7,8
2025,1013,22,53.1,17,8,8
2026,1013,21,50.0,9,7,14
2027,1014,19,49.2,18,4,10
2028,1014,7,47.6,14,5,12
2029,1015,15,53.1,19,3,10
2030,1015,25,48.8,14,0,7
2031,1016,38,49.1,20,7,13
2032,1016,2,53.6,19,0,6
2033,1017,11,43.2,6,1,6
2034,1017,39,56.4,5,8,5
2035,1018,29,54.8,9,7,5
2036,1018,24,57.0,5,1,13
2037,1019,14,53.3,7,7,7
2038,1019,13,58.9,10,10,7
2039,1020,1,48.9,15,1,7
2040,1020,29,49.7,5,9,9
2041,1021,20,50.8,18,1,5
2042,1021,9,43.5,8,10,7
2043,1022,25,60.8,18,4,6
2044,1022,2,59.1,20,9,15
2045,1023,20,58.4,14,4,7
2046,1023,30,44.5,10,1,7
2047,1024,31,56.2,18,4,13
2048,1024,32,48.7,19,5,6
2049,1025,36,41.0,12,4,5
2050,1025,11,51.3,8,7,11
2051,1026,35,60.4,18,6,12
2052,1026,21,48.9,13,0,5
2053,1027,25,53.9,18,10,11
2054,1027,20,59.9,17,9,10
2055,1028,8,59.1,14,10,11
2056,1028,32,51.7,7,7,9
2057,1029,19,43.9,15,1,10
2058,1029,18,45.6,13,6,10
2059,1030,19,48.3,5,5,8
2060,1030,26,43.8,7,1,9
2061,1031,40,55.3,17,5,8
2062,1031,25,49.1,5,4,12
2063,1032,8,45.8,7,10,5
2064,1032,22,53.7,13,0,6
2065,1033,22,40.1,16,10,15
2066,1033,27,45.2,7,6,6
2067,1034,23,42.2,14,3,14
2068,1034,17,47.7,5,2,14
2069,1035,14,46.3,7,2,9
2070,1035,30,56.9,9,9,11
2071,1036,29,51.0,5,3,10
2072,1036,39,59.0,17,6,13
2073,1037,4,41.3,19,4,8
2074,1037,38,50.7,17,2,8
2075,1038,34,49.2,18,1,9
2076,1038,21,48.0,19,10,12
2077,1039,36,40.3,13,9,14
2078,1039,14,52.3,7,6,7
2079,1040,4,40.9,8,0,12
2080,1040,13,40.5,9,0,10
2081,1041,14,41.2,13,5,10
2082,1041,38,46.4,10,8,12
2083,1042,19,45.8,14,6,8
2084,1042,28,55.0,12,5,9
2085,1043,18,54.3,19,3,15
2086,1043,13,54.9,15,8,10
2087,1044,16,60.2,6,8,13
2088,1044,5,52.0,5,4,12
2089,1045,2,56.8,15,1,9
2090,1045,30,54.7,10,4,5
2091,1046,31,50.7,14,9,9
2092,1046,27,59.4,12,9,10
2093,1047,15,40.3,17,10,5
2094,1047,17,47.8,5,7,11
2095,1048,15,59.0,18,7,6
2096,1048,12,46.8,15,4,12
2097,1049,34,50.5,15,7,10
2098,1049,2,45.1,9,9,11
2099,1050,10,53.5,5,1,10
2100,1050,1,60.4,16,0,14
2101,1051,29,40.8,19,7,8
2102,1051,4,50.0,6,9,9
2103,1052,28,50.3,7,9,15
2104,1052,40,43.7,10,9,5
2105,1053,32,51.4,14,3,14
2106,1053,8,43.9,15,2,10
2107,1054,37,43.6,5,7,5
2108,1054,34,47.0,12,5,14
2109,1055,33,41.8,8,2,11
2110,1055,23,55.6,15,2,8
2111,1056,30,43.1,19,4,8
2112,1056,1,41.4,20,4,11
2113,1057,11,53.0,15,0,7
2114,1057,28,40.6,6,5,6
2115,1058,24,43.4,12,3,12
2116,1058,16,42.0,8,3,15
2117,1059,4,56.0,19,6,15
2118,1059,20,57.5,17,9,5
2119,1060,18,58.3,8,5,13
2120,1060,33,43.5,20,0,5
2121,1061,31,49.6,6,9,12
2122,1061,29,55.8,13,5,5
2123,1062,27,57.5,19,7,13
2124,1062,39,54.2,16,0,12
2125,1063,6,60.4,15,9,11
2126,1063,29,41.6,10,8,9
2127,1064,35,45.7,17,4,9
2128,1064,6,47.6,13,10,13
2129,1065,21,54.5,12,3,7
2130,1065,40,43.2,10,5,5
2131,1066,9,50.7,7,5,7
2132,1066,36,46.6,6,0,12
2133,1067,38,60.0,5,0,13
2134,1067,40,42.9,13,10,13
2135,1068,30,47.8,9,5,13
2136,1068,5,53.8,14,5,10
2137,1069,13,55.2,19,2,8
2138,1069,36,40.7,11,5,15
2139,1070,29,48.7,18,8,9
2140,1070,18,50.0,9,3,6
2141,1071,29,40.6,5,1,9
2142,1071,9,47.4,14,2,7
2143,1072,30,56.0,17,1,12
2144,1072,36,47.3,5,3,12
2145,1073,40,44.9,9,10,10
2146,1073,36,60.3,20,10,12
2147,1074,10,40.2,18,6,10
2148,1074,15,51.7,9,1,13
2149,1075,19,40.8,17,7,6
2150,1075,4,52.6,14,8,15
2151,1076,7,44.3,6,7,7
2152,1076,19,57.9,9,1,14
2153,1077,39,46.3,17,6,7
2154,1077,29,56.3,9,6,9
2155,1078,19,42.9,14,10,10
2156,1078,19,50.8,19,8,7
2157,1079,36,47.2,8,1,6
2158,1079,6,53.8,9,9,12
2159,1080,40,46.6,9,7,11
2160,1080,31,55.6,10,8,11
2161,1081,29,56.1,10,10,15
2162,1081,18,54.7,11,4,11
2163,1082,1,55.8,7,3,7
2164,1082,24,56.2,18,8,11
2165,1083,40,53.0,9,9,13
2166,1083,34,43.9,6,0,11
2167,1084,10,52.8,15,9,12
2168,1084,28,49.7,5,6,13
2169,1085,4,44.9,7,0,9
2170,1085,14,41.1,13,6,6
2171,1086,7,52.4,6,0,9
2172,1086,5,42.2,14,10,12
2173,1087,25,44.7,14,5,11
2174,1087,16,50.6,5,8,15
2175,1088,35,59.7,19,10,14
2176,1088,30,52.4,12,2,5
2177,1089,13,59.2,7,4,14
2178,1089,18,55.4,19,5,7
2179,1090,30,46.1,16,1,7
2180,1090,8,54.6,15,7,13
2181,1091,32,46.7,6,3,9
2182,1091,8,49.6,13,5,12
2183,1092,29,42.4,6,10,8
2184,1092,38,43.6,9,1,11
2185,1093,7,60.0,9,0,14
2186,1093,11,59.2,9,0,12
2187,1094,32,49.1,14,8,13
2188,1094,34,51.7,20,4,13
2189,1095,39,44.9,10,10,13
2190,1095,22,48.7,16,1,14
2191,1096,16,54.5,14,6,15
2192,1096,28,41.5,12,7,9
2193,1097,4,46.3,7,6,14
2194,1097,9,52.7,6,0,11
2195,1098,24,58.1,19,5,12
2196,1098,36,52.5,16,3,9
2197,1099,30,42.3,18,2,15
2198,1099,18,55.4,11,7,8
2199,1100,33,59.6,9,10,13
2200,1100,30,43.3,10,2,6
2201,1101,6,55.2,16,0,14
2202,1101,32,47.7,9,3,7
2203,1102,17,45.5,15,6,9
2204,1102,38,54.6,14,1,5
2205,1103,21,47.7,16,4,10
2206,1103,32,51.2,9,1,15
2207,1104,8,45.4,14,9,7
2208,1104,26,48.6,20,6,10
2209,1105,33,60.4,19,5,9
2210,1105,8,50.6,8,1,15
2211,1106,5,55.4,20,3,9
2212,1106,39,50.5,16,4,12
2213,1107,7,41.9,10,3,15
2214,1107,3,55.1,7,4,9
2215,1108,10,50.8,9,7,8
2216,1108,38,60.5,16,9,12
2217,1109,25,55.3,19,7,14
2218,1109,23,58.5,20,10,9
2219,1110,1,55.2,19,1,10
2220,1110,4,46.1,18,10,15
2221,1111,27,44.5,17,5,12
2222,1111,2,58.9,13,7,5
2223,1112,17,47.5,18,6,10
2224,1112,22,40.3,11,2,8
2225,1113,30,42.5,20,6,7
2226,1113,22,53.8,20,0,15
2227,1114,38,48.5,14,6,6
2228,1114,28,51.7,15,5,8
2229,1115,24,56.1,20,10,12
2230,1115,7,43.5,11,7,7
2231,1116,13,43.6,19,7,11
2232,1116,27,54.2,9,0,11
2233,1117,37,46.7,14,10,8
2234,1117,3,51.2,11,1,9
2235,1118,27,46.8,12,10,10
2236,1118,14,52.0,15,6,12
2237,1119,15,50.5,17,8,6
2238,1119,19,44.9,16,5,6
2239,1120,40,46.8,9,0,13
2240,1120,19,54.7,11,6,11
2241,1121,40,43.3,11,9,13
2242,1121,40,59.0,11,4,14
2243,1122,7,47.8,17,7,14
2244,1122,11,57.0,19,2,8
2245,1123,29,44.0,14,0,12
2246,1123,2,44.9,11,6,11
2247,1124,25,40.4,9,2,5
2248,1124,27,49.4,7,4,11
2249,1125,10,48.7,14,9,12
2250,1125,34,48.8,6,9,8
2251,1126,23,55.4,11,0,15
2252,1126,13,46.5,10,10,6
2253,1127,8,54.2,8,7,8
2254,1127,35,53.9,13,0,7
2255,1128,28,51.7,16,7,14
2256,1128,16,51.0,15,4,8
2257,1129,26,51.4,19,3,6
2258,1129,18,57.6,5,1,15
2259,1130,16,43.8,5,7,7
2260,1130,38,56.2,8,5,6
2261,1131,26,43.0,6,10,14
2262,1131,11,40.6,13,5,7
2263,1132,2,57.1,12,6,13
2264,1132,2,41.6,16,4,6
2265,1133,36,43.5,14,8,6
2266,1133,37,43.7,12,10,5
2267,1134,1,55.7,7,6,8
2268,1134,29,49.6,5,8,14
2269,1135,25,56.2,11,5,12
2270,1135,25,49.8,8,7,8
2271,1136,18,40.3,7,7,15
2272,1136,14,49.2,5,0,10
2273,1137,2,42.8,5,7,15
2274,1137,22,44.4,8,8,7
2275,1138,19,46.6,8,5,14
2276,1138,31,54.6,9,3,9
2277,1139,9,47.6,6,8,11
2278,1139,11,47.3,18,8,11
2279,1140,24,42.6,17,0,9
2280,1140,25,48.4,16,7,14
2281,1141,23,48.0,11,7,13
2282,1141,11,46.8,8,2,11
2283,1142,40,51.6,6,5,14
2284,1142,3,54.4,11,10,7
2285,1143,7,57.9,11,3,11
2286,1143,34,48.2,17,9,14
2287,1144,11,57.6,5,4,5
2288,1144,38,55.2,7,10,11
2289,1145,21,44.4,15,2,13
2290,1145,6,40.5,7,3,9
2291,1146,34,52.6,8,7,5
2292,1146,37,52.0,16,1,9
2293,1147,36,47.4,16,3,8
2294,1147,18,43.3,8,9,10
2295,1148,5,44.3,6,6,15
2296,1148,8,57.2,19,2,13
2297,1149,2,49.9,6,5,14
2298,1149,28,41.9,15,0,6
2299,1150,38,52.0,5,4,8
2300,1150,40,45.5,16,3,7
2301,1151,32,43.2,14,6,9
2302,1151,13,46.1,9,3,14
2303,1152,4,58.5,6,2,7
2304,1152,31,55.3,13,2,8
2305,1153,18,44.3,9,6,8
2306,1153,26,42.0,19,2,15
2307,1154,36,58.7,16,6,15
2308,1154,35,42.5,10,3,5
2309,1155,21,50.9,9,0,10
2310,1155,39,58.7,8,1,5
2311,1156,26,60.0,16,5,14
2312,1156,2,41.7,19,7,5
2313,1157,21,45.8,17,0,13
2314,1157,24,46.1,17,9,9
2315,1158,3,40.9,17,6,10
2316,1158,16,44.1,18,8,14
2317,1159,36,53.8,7,8,5
2318,1159,25,51.8,9,6,15
2319,1160,17,49.3,6,3,15
2320,1160,16,51.4,5,8,10
2321,1161,27,48.7,16,5,9
2322,1161,25,56.7,11,6,6
2323,1162,9,45.7,20,1,9
2324,1162,1,52.8,15,7,12
2325,1163,20,42.4,11,1,15
2326,1163,10,52.2,19,2,6
2327,1164,26,47.5,14,1,13
2328,1164,31,51.1,12,3,10
2329,1165,18,41.1,12,6,6
2330,1165,32,59.2,13,0,14
2331,1166,30,43.2,18,1,11
2332,1166,27,53.5,7,2,10
2333,1167,3,40.0,5,10,5
2334,1167,35,49.2,19,4,9
2335,1168,21,42.1,11,4,5
2336,1168,13,52.5,10,4,12
2337,1169,9,43.0,16,9,10
2338,1169,24,44.7,19,9,11
2339,1170,4,56.3,9,1,13
2340,1170,13,53.5,11,6,14
2341,1171,31,58.8,16,7,9
2342,1171,3,44.5,9,4,5
2343,1172,13,49.1,12,4,12
2344,1172,29,43.3,19,8,10
2345,1173,35,60.0,6,7,11
2346,1173,14,59.1,5,7,5
2347,1174,30,57.0,16,5,11
2348,1174,24,42.0,6,4,12
2349,1175,18,46.4,14,6,7
2350,1175,40,44.4,12,7,10
2351,1176,7,44.7,8,5,13
2352,1176,26,46.3,9,0,8
2353,1177,34,58.1,14,5,9
2354,1177,38,49.6,19,2,11
2355,1178,16,60.3,12,6,8
2356,1178,35,46.0,18,8,9
2357,1179,16,51.2,11,1,14
2358,1179,9,49.3,12,10,5
2359,1180,22,49.3,6,6,10
2360,1180,34,40.5,6,4,15
2361,1181,23,55.7,14,8,9
2362,1181,39,49.9,5,10,7
2363,1182,26,59.9,18,7,14
2364,1182,30,59.9,18,1,8
2365,1183,30,46.2,15,4,6
2366,1183,17,54.3,20,0,13
2367,1184,6,46.2,14,7,8
2368,1184,17,60.2,10,9,15
2369,1185,38,47.1,19,8,11
2370,1185,22,60.0,7,4,8
2371,1186,30,45.7,9,3,6
2372,1186,39,45.2,6,7,14
2373,1187,3,59.8,14,1,15
2374,1187,35,47.7,8,6,10
2375,1188,16,53.7,8,8,13
2376,1188,29,54.2,6,8,10
2377,1189,39,47.0,16,10,15
2378,1189,12,43.4,15,8,11
2379,1190,34,50.2,9,8,15
2380,1190,8,54.9,16,9,14
2381,1191,9,59.4,17,9,13
2382,1191,30,40.0,14,10,6
2383,1192,17,50.3,15,4,7
2384,1192,24,48.4,9,5,12
2385,1193,39,47.0,13,5,12
2386,1193,9,41.2,18,3,5
2387,1194,20,45.0,5,9,9
2388,1194,21,48.1,8,4,5
2389,1195,18,52.9,10,6,7
2390,1195,6,54.9,13,4,7
2391,1196,22,59.4,15,7,10
2392,1196,19,42.3,13,2,5
2393,1197,39,59.0,19,0,6
2394,1197,16,40.3,10,2,10
2395,1198,10,60.4,17,3,13
2396,1198,34,43.1,14,8,10
2397,1199,34,49.5,7,2,7
2398,1199,28,40.7,10,8,7
2399,1200,6,47.1,14,8,9
2400,1200,39,49.7,16,5,6
2401,1201,33,59.2,9,1,9
2402,1201,18,42.6,13,4,12
2403,1202,2,58.7,13,3,13
2404,1202,9,44.7,20,10,5
2405,1203,35,47.7,11,2,10
2406,1203,33,56.7,16,4,10
2407,1204,7,54.4,18,4,6
2408,1204,11,46.0,12,9,7
2409,1205,17,57.1,18,6,13
2410,1205,37,41.2,5,7,14
2411,1206,5,57.6,8,4,7
2412,1206,10,54.2,15,2,15
2413,1207,11,40.5,9,10,13
2414,1207,6,44.4,19,10,13
2415,1208,9,54.5,7,0,15
2416,1208,12,49.7,10,7,14
2417,1209,7,48.3,15,3,7
2418,1209,25,60.8,11,4,7
2419,1210,17,59.9,11,6,6
2420,1210,34,42.3,5,2,9
2421,1211,24,49.3,12,4,8
2422,1211,5,47.8,8,6,13
2423,1212,14,48.4,9,7,15
2424,1212,4,41.8,6,0,9
2425,1213,8,45.4,18,10,14
2426,1213,14,54.1,18,8,13
2427,1214,17,41.2,16,8,12
2428,1214,35,40.1,19,6,11
2429,1215,18,44.7,16,4,8
2430,1215,15,50.4,17,3,10
2431,1216,16,47.1,10,10,14
2432,1216,13,40.5,17,1,11
2433,1217,24,50.7,15,3,5
2434,1217,29,51.0,11,8,8
2435,1218,2,50.4,6,3,7
2436,1218,21,42.0,14,3,14
2437,1219,7,53.1,8,2,5
2438,1219,37,47.9,13,2,11
2439,1220,13,57.7,8,0,8
2440,1220,7,56.5,6,0,15
2441,1221,26,47.9,7,5,5
2442,1221,27,48.1,12,1,6
2443,1222,23,41.5,9,4,14
2444,1222,33,56.3,20,10,13
2445,1223,33,59.9,11,7,6
2446,1223,38,47.4,10,6,9
2447,1224,7,56.8,17,6,5
2448,1224,17,47.3,17,6,8
2449,1225,39,41.1,10,9,13
2450,1225,35,49.9,15,7,13
2451,1226,9,49.3,11,0,10
2452,1226,19,55.0,11,2,8
2453,1227,13,46.9,12,10,7
2454,1227,11,56.3,17,9,9
2455,1228,30,47.7,19,3,6
2456,1228,24,52.6,16,1,11
2457,1229,21,53.6,10,5,15
2458,1229,26,51.7,7,8,10
2459,1230,38,58.2,11,10,5
2460,1230,13,41.7,10,0,5
2461,1231,18,59.5,19,6,5
2462,1231,22,52.4,15,3,10
2463,1232,3,57.1,20,3,12
2464,1232,19,53.2,17,2,5
2465,1233,14,58.7,19,1,9
2466,1233,25,40.4,14,10,13
2467,1234,21,49.1,12,10,9
2468,1234,28,41.7,13,1,10
2469,1235,11,44.1,8,8,11
2470,1235,19,40.1,5,8,9
2471,1236,34,59.9,7,10,6
2472,1236,20,53.4,15,9,11
2473,1237,6,52.2,18,2,15
2474,1237,14,55.3,9,9,9
2475,1238,35,55.3,14,8,5
2476,1238,12,49.8,15,7,12
2477,1239,21,54.1,14,1,7
2478,1239,29,53.1,9,6,10
2479,1240,29,42.0,14,9,15
2480,1240,15,59.5,11,4,15
2481,1241,20,42.8,19,9,10
2482,1241,12,54.8,16,7,11
2483,1242,19,45.6,12,6,14
2484,1242,30,49.3,9,3,13
2485,1243,19,57.7,11,2,12
2486,1243,22,55.9,15,7,11
2487,1244,7,58.9,13,2,7
2488,1244,21,53.9,11,0,6
2489,1245,38,44.6,8,9,15
2490,1245,34,44.0,16,5,9
