EventID,MatchID,PlayerID,EventType,Minute
11040,2171,184,Substitution,57
11041,1861,636,Yellow Card,71
11042,1677,911,Yellow Card,65
11043,1487,308,Offside,44
11044,2215,168,Yellow Card,77
11045,1339,190,Substitution,53
11046,1822,574,Substitution,1
11047,2063,566,Substitution,45
11048,2162,534,Substitution,58
11049,230,107,Red Card,77
11050,2084,320,Yellow Card,31
11051,1615,326,Yellow Card,21
11052,1251,366,Red Card,52
11053,170,654,Substitution,27
11054,356,514,Substitution,12
11055,2313,241,Yellow Card,46
11056,1609,141,Offside,12
11057,1494,157,Red Card,81
11058,1266,359,Offside,74
11059,2326,206,Offside,79
11060,1735,816,Red Card,13
11061,1926,312,Substitution,87
11062,311,526,Offside,33
11063,2209,346,Substitution,33
11064,2060,184,Yellow Card,54
11065,244,536,Substitution,63
11066,993,392,Offside,20
11067,1888,651,Injury,39
11068,1675,134,Offside,45
11069,783,674,Red Card,16
11070,325,503,Yellow Card,51
11071,263,405,Offside,15
11072,768,193,Injury,28
11073,1289,435,Offside,52
11074,818,916,Substitution,16
11075,920,2,Substitution,33
11076,755,150,Substitution,74
11077,377,477,Substitution,19
11078,2245,159,Offside,37
11079,821,676,Injury,51
11080,1119,629,Offside,78
11081,2192,88,Injury,8
11082,1876,12,Injury,84
11083,331,134,Substitution,57
11084,811,698,Offside,69
11085,521,18,Red Card,24
11086,530,451,Yellow Card,28
11087,1482,513,Offside,84
11088,145,561,Injury,73
11089,471,730,Offside,54
11090,1748,396,Red Card,70
11091,484,483,Offside,72
11092,827,249,Offside,62
11093,2149,388,Substitution,85
11094,1514,573,Substitution,13
11095,1925,814,Red Card,14
11096,1178,731,Red Card,21
11097,251,849,Substitution,18
11098,265,680,Substitution,37
11099,1262,858,Injury,48
11100,518,20,Red Card,25
11101,1806,519,Red Card,47
11102,882,663,Red Card,45
11103,1952,370,Offside,5
11104,1552,179,Substitution,51
11105,266,60,Substitution,2
11106,257,69,Injury,31
11107,2405,153,Substitution,14
11108,76,909,Yellow Card,34
11109,1233,392,Red Card,18
11110,2048,611,Yellow Card,4
11111,1359,364,Offside,53
11112,434,71,Injury,10
11113,340,680,Injury,88
11114,415,702,Injury,56
11115,889,306,Substitution,47
11116,1711,347,Injury,65
11117,477,595,Red Card,69
11118,2163,171,Substitution,13
11119,911,86,Substitution,66
11120,1908,636,Red Card,18
11121,1609,837,Offside,56
11122,798,904,Substitution,25
11123,2025,100,Red Card,63
11124,2226,420,Yellow Card,7
11125,2328,59,Offside,20
11126,1997,835,Offside,44
11127,1866,902,Substitution,55
11128,1476,584,Offside,26
11129,1679,623,Red Card,41
11130,842,602,Injury,37
11131,1702,155,Yellow Card,46
11132,694,576,Red Card,32
11133,1711,628,Injury,43
11134,601,779,Yellow Card,79
11135,2080,289,Substitution,57
11136,241,6,Offside,29
11137,1392,711,Substitution,43
11138,1244,248,Injury,57
11139,2338,546,Red Card,16
11140,1100,520,Offside,79
11141,2366,714,Injury,48
11142,718,364,Red Card,69
11143,550,419,Yellow Card,69
11144,805,227,Injury,21
11145,1478,389,Injury,44
11146,369,68,Injury,43
11147,1371,376,Yellow Card,63
11148,134,266,Substitution,57
11149,891,268,Red Card,37
11150,1464,851,Injury,72
11151,993,871,Substitution,6
11152,1975,167,Offside,34
11153,1666,210,Substitution,73
11154,1804,53,Offside,4
11155,1268,32,Red Card,82
11156,658,333,Substitution,6
11157,1598,522,Yellow Card,30
11158,2281,177,Injury,18
11159,1346,770,Injury,8
11160,1043,852,Substitution,64
11161,550,799,Substitution,41
11162,435,548,Yellow Card,87
11163,2470,335,Offside,34
11164,2382,14,Yellow Card,68
11165,2182,704,Yellow Card,36
11166,1961,887,Red Card,73
11167,2009,195,Yellow Card,4
11168,833,82,Yellow Card,54
11169,248,184,Injury,45
11170,1979,456,Offside,3
11171,1554,98,Offside,81
11172,986,392,Yellow Card,87
11173,1187,33,Red Card,85
11174,1769,362,Yellow Card,73
11175,1670,374,Yellow Card,23
11176,2304,106,Substitution,53
11177,844,587,Injury,66
11178,544,220,Red Card,44
11179,311,153,Substitution,30
11180,1425,868,Offside,28
11181,1449,653,Injury,34
11182,1592,413,Injury,59
11183,947,14,Red Card,80
11184,2294,380,Substitution,54
11185,909,378,Injury,1
11186,1785,365,Injury,2
11187,937,849,Injury,74
11188,404,238,Yellow Card,87
11189,135,12,Substitution,75
11190,602,507,Injury,15
11191,222,418,Red Card,51
11192,2180,44,Injury,23
11193,77,284,Injury,46
11194,455,816,Yellow Card,80
11195,209,854,Injury,9
11196,2264,642,Injury,83
11197,2190,431,Red Card,32
11198,1707,630,Offside,37
11199,913,521,Substitution,80
11200,1323,442,Injury,73
11201,195,140,Yellow Card,86
11202,637,912,Injury,29
11203,419,521,Yellow Card,85
11204,121,594,Yellow Card,52
11205,329,140,Red Card,31
11206,1673,780,Yellow Card,83
11207,941,464,Substitution,18
11208,395,860,Injury,84
11209,1725,879,Injury,71
11210,1707,670,Injury,60
11211,48,371,Offside,46
11212,319,783,Substitution,13
11213,239,837,Offside,40
11214,119,909,Yellow Card,84
11215,2005,470,Offside,30
11216,1017,476,Substitution,73
11217,329,671,Substitution,1
11218,2299,744,Injury,23
11219,982,420,Injury,20
11220,417,290,Injury,72
11221,2179,555,Substitution,24
11222,853,126,Yellow Card,26
11223,1589,700,Offside,57
11224,1936,500,Substitution,81
11225,1936,492,Injury,20
11226,1823,765,Offside,25
11227,117,525,Substitution,44
11228,1342,796,Red Card,89
11229,330,266,Offside,6
11230,1940,905,Red Card,86
11231,2297,271,Substitution,16
11232,801,242,Offside,31
11233,2456,234,Red Card,11
11234,1708,731,Substitution,46
11235,1009,685,Substitution,36
11236,227,802,Injury,35
11237,2237,33,Red Card,81
11238,453,733,Red Card,60
11239,93,155,Yellow Card,88
11240,267,145,Offside,85
11241,1221,39,Substitution,7
11242,1634,490,Injury,15
11243,1778,642,Offside,5
11244,936,363,Yellow Card,71
11245,1708,605,Red Card,32
11246,846,613,Substitution,21
11247,2424,700,Offside,42
11248,169,316,Offside,57
11249,2476,190,Offside,68
11250,1329,119,Offside,44
11251,325,892,Yellow Card,86
11252,40,184,Offside,78
11253,381,857,Injury,16
11254,2488,755,Substitution,13
11255,1026,592,Offside,82
11256,2143,303,Red Card,62
11257,1227,783,Yellow Card,34
11258,1723,386,Yellow Card,36
11259,1627,876,Offside,4
11260,2497,385,Injury,90
11261,654,540,Yellow Card,66
11262,1943,830,Red Card,42
11263,82,396,Yellow Card,45
11264,719,871,Red Card,89
11265,1595,663,Offside,36
11266,2413,920,Yellow Card,18
11267,159,81,Red Card,54
11268,1114,696,Red Card,21
11269,1409,392,Substitution,51
11270,360,29,Substitution,79
11271,1338,640,Yellow Card,50
11272,2046,121,Substitution,61
11273,1142,569,Offside,64
11274,204,659,Yellow Card,73
11275,1606,884,Substitution,90
11276,1740,197,Offside,50
11277,40,775,Red Card,23
11278,558,724,Offside,41
11279,19,328,Offside,13
11280,2306,825,Yellow Card,31
11281,615,332,Substitution,46
11282,1138,224,Substitution,51
11283,713,18,Red Card,58
11284,1265,803,Red Card,37
11285,2487,644,Injury,19
11286,2328,161,Injury,39
11287,2496,627,Injury,12
11288,2026,215,Injury,80
11289,1396,334,Injury,10
11290,1981,246,Substitution,80
11291,856,695,Offside,18
11292,688,719,Injury,78
11293,102,166,Red Card,51
11294,80,645,Substitution,39
11295,556,369,Yellow Card,70
11296,820,707,Injury,23
11297,676,302,Yellow Card,2
11298,2163,623,Injury,32
11299,1890,577,Injury,30
11300,745,591,Red Card,72
11301,956,127,Substitution,36
11302,1402,82,Yellow Card,57
11303,225,766,Red Card,6
11304,1312,672,Red Card,72
11305,2471,330,Offside,54
11306,2244,890,Red Card,70
11307,364,895,Offside,41
11308,51,788,Substitution,68
11309,2355,247,Substitution,9
11310,1265,542,Red Card,47
11311,3,651,Substitution,12
11312,1573,373,Substitution,37
11313,1869,91,Substitution,26
11314,1258,118,Offside,28
11315,1046,61,Substitution,63
11316,437,919,Red Card,7
11317,1591,112,Offside,23
11318,1383,283,Yellow Card,54
11319,970,408,Yellow Card,61
11320,1103,520,Offside,43
11321,862,878,Offside,64
11322,1861,255,Yellow Card,86
11323,2438,443,Substitution,58
11324,2171,695,Yellow Card,37
11325,1440,892,Red Card,53
11326,561,52,Red Card,12
11327,1586,354,Red Card,8
11328,1659,16,Offside,8
11329,1836,390,Yellow Card,63
11330,1922,302,Yellow Card,41
11331,1427,560,Offside,53
11332,1573,295,Injury,61
11333,1395,577,Offside,6
11334,2275,622,Red Card,5
11335,2177,840,Offside,31
11336,1477,30,Substitution,30
11337,572,406,Red Card,41
11338,767,365,Yellow Card,52
11339,2242,375,Injury,47
11340,1338,590,Offside,36
11341,1223,92,Yellow Card,28
11342,895,631,Substitution,10
11343,1207,431,Offside,57
11344,1210,327,Yellow Card,84
11345,122,737,Injury,80
11346,304,378,Substitution,39
11347,2414,312,Yellow Card,55
11348,465,201,Red Card,88
11349,460,743,Red Card,53
11350,519,423,Offside,75
11351,267,364,Substitution,33
11352,888,269,Injury,4
11353,1014,117,Injury,56
11354,2112,643,Yellow Card,47
11355,615,283,Red Card,1
11356,731,830,Yellow Card,21
11357,1889,659,Injury,88
11358,2113,828,Offside,62
11359,261,593,Injury,54
11360,1983,47,Yellow Card,49
11361,1441,775,Offside,59
11362,45,236,Yellow Card,57
11363,529,250,Yellow Card,54
11364,1005,228,Offside,47
11365,1424,169,Red Card,11
11366,180,668,Offside,45
11367,345,345,Substitution,81
11368,2377,629,Red Card,33
11369,358,120,Red Card,3
11370,920,836,Offside,70
11371,427,630,Yellow Card,83
11372,2373,482,Offside,78
11373,459,536,Red Card,70
11374,2046,567,Offside,59
11375,1189,53,Injury,86
11376,178,331,Red Card,73
11377,2039,784,Substitution,34
11378,799,917,Substitution,61
11379,1233,270,Substitution,9
11380,2028,224,Injury,20
11381,2214,401,Substitution,3
11382,827,238,Injury,87
11383,1466,459,Injury,55
11384,975,558,Substitution,82
11385,949,621,Injury,26
11386,2027,297,Red Card,89
11387,29,146,Substitution,80
11388,1451,359,Injury,29
11389,129,333,Yellow Card,77
11390,1879,378,Substitution,82
11391,1320,629,Yellow Card,9
11392,2429,798,Red Card,81
11393,776,824,Offside,57
11394,1868,897,Red Card,39
11395,691,692,Red Card,32
11396,1366,246,Red Card,48
11397,1726,347,Injury,39
11398,77,807,Yellow Card,45
11399,1158,749,Substitution,79
11400,385,868,Offside,48
11401,2002,109,Injury,20
11402,623,701,Offside,3
11403,1463,821,Injury,6
11404,717,874,Substitution,52
11405,2298,672,Injury,33
11406,1882,8,Substitution,73
11407,1797,375,Red Card,45
11408,66,634,Injury,88
11409,144,852,Yellow Card,43
11410,2471,94,Offside,70
11411,55,798,Offside,21
11412,2065,273,Yellow Card,45
11413,878,536,Offside,29
11414,1603,847,Yellow Card,48
11415,1398,398,Substitution,32
11416,662,645,Red Card,88
11417,1191,101,Red Card,53
11418,1253,458,Yellow Card,48
11419,1469,776,Red Card,12
11420,2022,100,Yellow Card,18
11421,84,190,Substitution,55
11422,1626,568,Offside,10
11423,2448,425,Injury,62
11424,1406,446,Offside,3
11425,142,13,Red Card,84
11426,614,56,Red Card,90
11427,1355,308,Yellow Card,75
11428,924,724,Substitution,63
11429,1871,141,Yellow Card,61
11430,571,718,Yellow Card,5
11431,2321,864,Yellow Card,10
11432,1700,364,Offside,56
11433,849,165,Injury,38
11434,1211,459,Injury,26
11435,1271,239,Substitution,72
11436,2237,792,Red Card,81
11437,89,388,Injury,18
11438,2001,552,Red Card,1
11439,1386,589,Substitution,21
11440,212,478,Injury,18
11441,18,786,Substitution,5
11442,544,780,Injury,37
11443,1175,299,Yellow Card,66
11444,150,700,Offside,56
11445,2428,192,Offside,30
11446,498,789,Offside,40
11447,2029,553,Substitution,28
11448,288,898,Injury,1
11449,1970,676,Offside,23
11450,2246,240,Injury,1
11451,454,307,Yellow Card,81
11452,743,190,Offside,10
11453,1579,365,Offside,55
11454,898,238,Injury,41
11455,2275,373,Substitution,18
11456,943,736,Substitution,78
11457,766,424,Substitution,43
11458,740,851,Yellow Card,56
11459,1329,762,Offside,31
11460,2118,566,Yellow Card,6
11461,1927,362,Red Card,56
11462,82,450,Offside,1
11463,1158,50,Yellow Card,66
11464,3,572,Yellow Card,16
11465,855,681,Offside,82
11466,470,410,Offside,54
11467,682,174,Injury,59
11468,2326,242,Injury,77
11469,1643,23,Offside,53
11470,2282,202,Offside,80
11471,2155,58,Substitution,51
11472,1240,550,Injury,54
11473,424,238,Substitution,17
11474,2413,563,Offside,83
11475,714,762,Yellow Card,74
11476,1588,737,Yellow Card,89
11477,178,522,Offside,76
11478,1074,655,Yellow Card,58
11479,2023,78,Yellow Card,87
11480,23,182,Substitution,4
11481,602,547,Injury,50
11482,2072,49,Red Card,25
11483,1065,791,Injury,8
11484,1062,765,Injury,87
11485,2008,208,Substitution,79
11486,2401,127,Injury,73
11487,900,857,Red Card,42
11488,1112,203,Red Card,45
11489,1238,213,Red Card,57
11490,855,600,Injury,75
11491,1317,44,Substitution,31
11492,2482,211,Offside,72
11493,2265,1,Injury,83
11494,1624,664,Injury,69
11495,521,742,Yellow Card,8
11496,439,416,Injury,53
11497,2262,120,Injury,31
11498,2108,695,Red Card,81
11499,1025,137,Yellow Card,53
11500,2263,80,Yellow Card,4
11501,795,689,Offside,62
11502,1568,81,Injury,34
11503,1468,679,Yellow Card,14
11504,1256,398,Red Card,43
11505,279,161,Substitution,70
11506,1245,351,Red Card,36
11507,1765,527,Red Card,43
11508,1182,403,Offside,88
11509,2210,806,Injury,84
11510,934,669,Red Card,56
11511,2172,5,Offside,5
11512,518,439,Offside,54
11513,146,838,Injury,27
11514,18,805,Yellow Card,33
11515,2224,166,Offside,75
11516,1963,55,Substitution,8
11517,1294,467,Red Card,9
11518,2213,691,Offside,65
11519,1811,347,Yellow Card,10
11520,1614,541,Yellow Card,11
11521,1390,174,Red Card,11
11522,2341,666,Injury,37
11523,1509,417,Yellow Card,59
11524,1461,533,Yellow Card,42
11525,663,641,Red Card,14
11526,872,408,Injury,25
11527,2193,521,Red Card,68
11528,2118,719,Injury,63
11529,2380,573,Yellow Card,81
11530,1626,742,Offside,53
11531,83,30,Offside,6
11532,109,224,Offside,18
11533,647,628,Injury,67
11534,486,756,Offside,82
11535,357,568,Offside,70
11536,306,67,Red Card,28
11537,966,109,Red Card,72
11538,1958,519,Yellow Card,30
11539,1966,789,Injury,44
11540,1336,628,Offside,52
11541,2050,40,Substitution,4
11542,2422,163,Substitution,32
11543,2308,778,Substitution,24
11544,37,90,Red Card,20
11545,865,444,Yellow Card,46
11546,1049,529,Injury,20
11547,824,905,Substitution,62
11548,907,764,Yellow Card,29
11549,1509,716,Offside,45
11550,841,824,Substitution,10
11551,698,3,Injury,25
11552,322,446,Substitution,8
11553,40,397,Offside,26
11554,186,886,Red Card,76
11555,927,660,Injury,58
11556,951,502,Injury,50
11557,1031,158,Injury,27
11558,2235,244,Red Card,79
11559,166,362,Injury,11
11560,10,360,Red Card,11
11561,1707,764,Yellow Card,35
11562,2442,282,Red Card,89
11563,1002,895,Red Card,22
11564,1196,169,Substitution,34
11565,1454,804,Yellow Card,76
11566,1583,789,Offside,8
11567,2195,805,Red Card,59
11568,611,645,Yellow Card,45
11569,511,167,Yellow Card,39
11570,1725,167,Substitution,2
11571,1577,668,Red Card,55
11572,1642,461,Yellow Card,74
11573,2080,179,Injury,28
11574,570,612,Substitution,61
11575,402,577,Yellow Card,15
11576,1471,796,Offside,89
11577,1986,846,Injury,11
11578,1093,312,Substitution,76
11579,1685,654,Red Card,43
11580,1380,896,Injury,13
11581,363,479,Yellow Card,6
11582,1098,150,Red Card,53
11583,1261,550,Yellow Card,89
11584,1790,370,Substitution,25
11585,265,492,Substitution,34
11586,1230,195,Red Card,40
11587,1922,396,Offside,33
11588,663,526,Offside,12
11589,221,575,Red Card,72
11590,461,478,Offside,21
11591,2345,534,Injury,27
11592,1019,870,Injury,57
11593,658,24,Substitution,76
11594,206,245,Red Card,55
11595,1209,562,Substitution,13
11596,914,63,Red Card,19
11597,1521,191,Yellow Card,27
11598,756,880,Substitution,19
11599,360,82,Yellow Card,82
11600,1152,574,Offside,78
11601,2046,640,Substitution,41
11602,371,755,Red Card,77
11603,2107,524,Yellow Card,84
11604,1398,362,Offside,34
11605,1256,31,Red Card,44
11606,278,349,Red Card,4
11607,1794,455,Injury,86
11608,2155,420,Injury,14
11609,1620,643,Substitution,77
11610,1899,783,Substitution,54
11611,1765,719,Red Card,37
11612,940,163,Yellow Card,7
11613,2293,323,Substitution,70
11614,1231,556,Offside,37
11615,1773,235,Injury,85
11616,280,138,Substitution,65
11617,393,26,Substitution,27
11618,1375,258,Injury,80
11619,1724,422,Injury,85
11620,707,59,Red Card,26
11621,2259,418,Offside,89
11622,2197,218,Substitution,21
11623,2165,891,Red Card,66
11624,1816,334,Yellow Card,60
11625,1003,794,Yellow Card,5
11626,1174,566,Substitution,53
11627,644,629,Substitution,3
11628,324,124,Red Card,63
11629,1097,853,Substitution,46
11630,318,782,Injury,61
11631,621,691,Red Card,21
11632,2139,71,Injury,28
11633,2409,252,Yellow Card,28
11634,2285,912,Red Card,32
11635,1305,444,Red Card,22
11636,1320,411,Substitution,38
11637,2478,436,Substitution,14
11638,822,816,Yellow Card,75
11639,1356,131,Yellow Card,55
11640,2260,696,Red Card,18
11641,1690,78,Injury,56
11642,2158,702,Red Card,34
11643,2493,833,Substitution,46
11644,2118,213,Substitution,10
11645,1080,371,Yellow Card,82
11646,2377,100,Injury,26
11647,837,210,Yellow Card,78
11648,1679,142,Substitution,51
11649,1811,281,Red Card,5
11650,689,913,Offside,63
11651,2469,138,Offside,51
11652,926,670,Substitution,21
11653,2052,633,Substitution,11
11654,1300,477,Offside,30
11655,419,634,Substitution,36
11656,445,498,Offside,20
11657,594,688,Substitution,57
11658,2399,424,Injury,60
11659,1035,460,Injury,7
11660,1792,376,Yellow Card,50
11661,1281,793,Yellow Card,22
11662,1639,226,Substitution,10
11663,2334,579,Yellow Card,18
11664,405,217,Yellow Card,61
11665,1225,818,Yellow Card,29
11666,1612,204,Substitution,81
11667,1036,191,Substitution,43
11668,376,259,Substitution,32
11669,2430,143,Substitution,11
11670,929,131,Red Card,58
11671,502,228,Injury,43
11672,1209,670,Red Card,63
11673,2249,503,Injury,45
11674,1997,782,Offside,20
11675,1347,753,Injury,23
11676,511,618,Yellow Card,37
11677,1885,75,Yellow Card,28
11678,2446,639,Yellow Card,68
11679,150,416,Substitution,29
11680,1494,766,Injury,26
11681,136,532,Yellow Card,17
11682,2045,898,Red Card,29
11683,1685,890,Red Card,57
11684,939,108,Substitution,66
11685,1917,170,Offside,8
11686,2346,243,Yellow Card,15
11687,1956,36,Injury,64
11688,1400,124,Offside,66
11689,559,181,Yellow Card,5
11690,964,705,Offside,83
11691,481,494,Injury,76
11692,289,722,Yellow Card,56
11693,1190,887,Yellow Card,12
11694,1741,539,Offside,73
11695,715,78,Substitution,71
11696,421,128,Substitution,12
11697,1243,859,Substitution,15
11698,946,900,Injury,40
11699,340,349,Yellow Card,53
11700,1519,204,Injury,86
11701,770,293,Injury,10
11702,1602,33,Offside,51
11703,1300,762,Substitution,83
11704,1553,553,Substitution,48
11705,1768,636,Red Card,46
11706,1246,858,Substitution,49
11707,2041,16,Yellow Card,39
11708,2392,714,Offside,10
11709,709,597,Injury,85
11710,716,390,Injury,44
11711,1339,268,Substitution,47
11712,263,427,Offside,10
11713,722,658,Red Card,42
11714,2454,508,Offside,41
11715,1581,106,Substitution,55
11716,2175,435,Red Card,21
11717,546,588,Red Card,41
11718,1334,765,Red Card,61
11719,1781,398,Injury,12
11720,1003,447,Substitution,19
11721,1977,187,Substitution,40
11722,691,477,Injury,55
11723,10,368,Injury,56
11724,2311,643,Offside,37
11725,2234,880,Injury,48
11726,1583,348,Offside,4
11727,2172,445,Substitution,32
11728,316,871,Injury,2
11729,1513,631,Injury,84
11730,2015,24,Offside,37
11731,371,93,Injury,23
11732,254,807,Substitution,69
11733,198,795,Yellow Card,38
11734,644,7,Substitution,15
11735,1404,530,Red Card,2
11736,311,354,Offside,14
11737,1207,257,Red Card,2
11738,16,363,Injury,9
11739,27,335,Substitution,25
11740,1283,717,Offside,31
11741,909,375,Yellow Card,42
11742,1054,236,Offside,4
11743,1628,149,Yellow Card,64
11744,599,245,Red Card,68
11745,1152,868,Red Card,14
11746,347,28,Offside,30
11747,2267,455,Yellow Card,47
11748,2251,316,Red Card,12
11749,1279,12,Injury,79
11750,992,820,Red Card,33
11751,488,829,Yellow Card,55
11752,1624,155,Yellow Card,63
11753,1770,792,Injury,40
11754,207,767,Offside,49
11755,564,209,Yellow Card,3
11756,777,116,Injury,31
11757,911,224,Yellow Card,30
11758,1358,229,Yellow Card,48
11759,2003,67,Red Card,48
11760,1853,870,Injury,48
11761,989,289,Substitution,76
11762,2322,606,Offside,31
11763,228,256,Red Card,89
11764,708,289,Injury,11
11765,1613,841,Red Card,86
11766,1547,62,Red Card,55
11767,1201,574,Red Card,70
11768,2199,695,Offside,41
11769,947,201,Red Card,56
11770,793,65,Yellow Card,51
11771,1042,178,Yellow Card,86
11772,2150,753,Substitution,62
11773,1959,882,Substitution,74
11774,2116,825,Offside,62
11775,125,162,Injury,7
11776,988,344,Yellow Card,90
11777,218,728,Yellow Card,35
11778,1926,883,Offside,88
11779,314,612,Red Card,39
11780,1573,762,Red Card,49
11781,1430,802,Yellow Card,90
11782,1195,272,Injury,79
11783,2204,327,Yellow Card,24
11784,416,393,Injury,3
11785,860,36,Yellow Card,24
11786,117,853,Offside,37
11787,801,596,Red Card,70
11788,444,281,Injury,6
11789,1386,39,Offside,23
11790,1205,515,Red Card,50
11791,1860,694,Yellow Card,35
11792,313,382,Substitution,53
11793,1165,539,Injury,21
11794,2351,24,Yellow Card,68
11795,789,819,Substitution,28
11796,764,780,Injury,65
11797,1332,697,Red Card,42
11798,1546,337,Red Card,71
11799,53,593,Yellow Card,59
11800,641,860,Injury,16
11801,1610,631,Red Card,12
11802,887,764,Injury,70
11803,203,903,Substitution,28
11804,1305,205,Red Card,71
11805,1566,207,Injury,57
11806,2170,629,Yellow Card,78
11807,329,593,Offside,6
11808,1478,458,Offside,27
11809,1860,375,Injury,23
11810,990,330,Red Card,60
11811,2126,165,Substitution,69
11812,2354,312,Substitution,79
11813,77,901,Red Card,8
11814,1895,246,Red Card,50
11815,2345,824,Red Card,77
11816,618,841,Injury,45
11817,206,41,Injury,52
11818,2306,281,Yellow Card,71
11819,667,907,Offside,11
11820,779,896,Offside,67
11821,1292,855,Offside,32
11822,1492,749,Red Card,64
11823,1417,141,Offside,8
11824,1494,801,Red Card,76
11825,100,853,Offside,57
11826,778,77,Yellow Card,33
11827,1911,94,Red Card,44
11828,1866,453,Injury,19
11829,631,458,Yellow Card,65
11830,801,302,Offside,32
11831,2472,321,Offside,88
11832,2394,104,Offside,79
11833,40,581,Yellow Card,52
11834,1084,879,Yellow Card,86
11835,568,793,Red Card,25
11836,1282,646,Substitution,44
11837,1850,590,Substitution,23
11838,1207,314,Injury,60
11839,2481,629,Yellow Card,15
11840,1774,790,Substitution,2
11841,615,776,Yellow Card,46
11842,2041,548,Yellow Card,40
11843,598,867,Yellow Card,53
11844,2421,404,Red Card,32
11845,275,127,Substitution,15
11846,1559,130,Red Card,57
11847,2370,574,Yellow Card,82
11848,534,277,Yellow Card,15
11849,1196,376,Injury,15
11850,109,45,Red Card,69
11851,1676,306,Red Card,36
11852,247,504,Yellow Card,47
11853,761,392,Offside,31
11854,857,369,Offside,54
11855,455,356,Offside,26
11856,2418,704,Yellow Card,19
11857,1935,218,Red Card,56
11858,1232,273,Red Card,68
11859,1065,380,Red Card,30
11860,2280,663,Injury,9
11861,2077,696,Substitution,67
11862,1917,893,Offside,34
11863,196,398,Yellow Card,25
11864,221,577,Substitution,79
11865,1358,88,Injury,89
11866,243,173,Yellow Card,82
11867,1779,776,Yellow Card,41
11868,2391,111,Offside,53
11869,1454,819,Offside,47
11870,1813,676,Yellow Card,35
11871,1731,813,Yellow Card,39
11872,1841,836,Injury,10
11873,2223,458,Yellow Card,37
11874,1266,448,Yellow Card,69
11875,1328,331,Offside,51
11876,2139,30,Red Card,71
11877,402,66,Injury,60
11878,2430,100,Injury,42
11879,1209,712,Injury,53
11880,1307,634,Red Card,60
11881,306,545,Injury,38
11882,1108,195,Yellow Card,5
11883,1660,543,Substitution,89
11884,57,913,Injury,63
11885,1012,288,Red Card,83
11886,1902,442,Substitution,26
11887,1020,55,Yellow Card,10
11888,1186,282,Substitution,23
11889,756,647,Offside,78
11890,2430,394,Substitution,42
11891,2044,656,Injury,7
11892,2343,886,Yellow Card,25
11893,1651,566,Yellow Card,82
11894,1636,579,Offside,58
11895,2466,646,Injury,6
11896,1659,549,Substitution,55
11897,289,590,Red Card,72
11898,1009,622,Substitution,16
11899,1567,96,Red Card,73
11900,2214,330,Substitution,76
11901,2396,64,Yellow Card,71
11902,1421,900,Red Card,4
11903,387,44,Yellow Card,69
11904,838,780,Substitution,60
11905,114,522,Injury,78
11906,232,85,Red Card,60
11907,213,543,Substitution,45
11908,238,765,Yellow Card,38
11909,2382,483,Injury,46
11910,467,229,Injury,24
11911,225,697,Yellow Card,4
11912,1208,892,Yellow Card,58
11913,2142,422,Injury,37
11914,1601,727,Substitution,88
11915,699,788,Injury,29
11916,1800,288,Injury,66
11917,215,199,Yellow Card,8
11918,1522,143,Offside,1
11919,1042,441,Red Card,86
11920,1147,429,Red Card,14
11921,2004,361,Red Card,46
11922,1326,221,Injury,51
11923,16,117,Injury,90
11924,523,299,Substitution,41
11925,961,282,Red Card,34
11926,1393,542,Red Card,53
11927,2082,165,Red Card,70
11928,397,853,Yellow Card,78
11929,572,413,Injury,78
11930,782,474,Yellow Card,78
11931,1045,847,Substitution,25
11932,99,150,Red Card,65
11933,2135,201,Injury,55
11934,2048,586,Injury,52
11935,118,77,Substitution,84
11936,1833,417,Offside,12
11937,2155,644,Yellow Card,63
11938,350,754,Yellow Card,18
11939,2011,354,Yellow Card,56
11940,962,401,Injury,44
11941,973,411,Offside,65
11942,465,259,Yellow Card,10
11943,2091,533,Red Card,40
11944,2054,736,Offside,30
11945,2129,135,Yellow Card,87
11946,999,428,Yellow Card,7
11947,1698,609,Offside,63
11948,1288,343,Injury,50
11949,2445,99,Red Card,33
11950,2354,406,Red Card,76
11951,321,822,Red Card,24
11952,2171,664,Red Card,3
11953,400,495,Injury,56
11954,1858,35,Injury,37
11955,602,565,Injury,25
11956,2052,20,Red Card,13
11957,556,453,Injury,27
11958,1545,634,Red Card,82
11959,2354,758,Red Card,61
11960,152,202,Yellow Card,10
11961,1679,538,Yellow Card,60
11962,961,670,Yellow Card,38
11963,1591,426,Substitution,36
11964,2100,578,Injury,75
11965,129,813,Injury,6
11966,1819,821,Injury,56
11967,2155,634,Injury,33
11968,1504,239,Yellow Card,44
11969,1978,617,Red Card,86
11970,889,47,Substitution,14
11971,32,820,Substitution,84
11972,471,710,Substitution,14
11973,61,94,Substitution,58
11974,611,539,Red Card,46
11975,2402,189,Offside,31
11976,1496,120,Injury,69
11977,1275,867,Offside,22
11978,489,802,Yellow Card,29
11979,529,276,Offside,40
11980,163,768,Injury,15
11981,204,196,Red Card,88
11982,560,160,Injury,26
11983,637,554,Offside,25
11984,1198,900,Yellow Card,38
11985,1189,490,Red Card,67
11986,1635,624,Red Card,53
11987,1485,515,Yellow Card,26
11988,2083,710,Red Card,37
11989,1527,267,Yellow Card,19
11990,8,408,Red Card,80
11991,93,833,Injury,72
11992,1260,131,Substitution,84
11993,1112,288,Offside,55
11994,2192,245,Red Card,16
11995,1464,303,Red Card,86
